PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9081,Lodging Managers,NA,450.0,19.6,0.479,2.035,30.56,63560.0,5.2,18.07,23.65,29.21,34.28,43.09,37590.0,49200.0,60750.0,71290.0,89620.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9111,Medical and Health Services Managers,NA,1820.0,11.2,1.922,0.863,53.59,111470.0,5.4,25.0,32.98,44.51,61.5,#,52000.0,68600.0,92570.0,127920.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9121,Natural Sciences Managers,NA,1440.0,3.8,1.517,4.199,83.08,172810.0,8.1,47.66,57.43,74.75,#,#,99140.0,119460.0,155480.0,#,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9131,Postmasters and Mail Superintendents,NA,50.0,0.0,0.047,0.237,35.07,72940.0,1.8,24.36,28.99,32.84,41.11,45.36,50660.0,60300.0,68300.0,85500.0,94350.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9141,"Property, Real Estate, and Community Association Managers",NA,2340.0,7.2,2.469,2.133,50.26,104550.0,6.4,20.08,29.38,42.12,61.36,#,41760.0,61110.0,87610.0,127630.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9151,Social and Community Service Managers,NA,1490.0,7.7,1.568,1.711,35.66,74180.0,3.8,19.75,23.83,31.87,44.04,55.34,41080.0,49580.0,66300.0,91600.0,115100.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9161,Emergency Management Directors,NA,**,**,**,**,48.45,100780.0,4.0,32.67,43.44,49.94,54.79,57.73,67950.0,90360.0,103870.0,113960.0,120070.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9199,"Managers, All Other",NA,4200.0,4.6,4.428,1.641,64.3,133750.0,1.9,36.02,46.89,60.48,74.75,#,74910.0,97540.0,125800.0,155490.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,80890.0,1.9,85.238,1.779,43.81,91120.0,1.7,21.88,28.73,38.41,51.93,71.11,45520.0,59760.0,79890.0,108010.0,147920.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",NA,150.0,21.3,0.155,1.671,32.36,67310.0,18.6,17.6,20.33,23.84,34.7,54.08,36620.0,42290.0,49580.0,72180.0,112500.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1021,"Buyers and Purchasing Agents, Farm Products",NA,80.0,37.6,0.089,1.103,36.9,76760.0,6.8,18.19,27.85,41.32,45.08,48.7,37840.0,57940.0,85950.0,93770.0,101290.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1022,"Wholesale and Retail Buyers, Except Farm Products",NA,990.0,12.5,1.043,1.225,30.71,63870.0,3.9,16.76,20.92,28.5,36.59,47.88,34870.0,43510.0,59270.0,76100.0,99590.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",NA,1670.0,4.4,1.756,0.819,34.88,72550.0,2.6,21.52,26.84,33.19,42.36,51.23,44770.0,55830.0,69030.0,88110.0,106550.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1031,"Claims Adjusters, Examiners, and Investigators",NA,1600.0,10.7,1.687,0.817,36.02,74920.0,2.4,20.68,27.42,35.87,44.66,50.92,43000.0,57030.0,74610.0,92890.0,105910.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1041,Compliance Officers,NA,2680.0,4.0,2.822,1.758,39.37,81890.0,3.0,24.67,30.29,38.02,47.33,56.39,51320.0,63000.0,79090.0,98440.0,117300.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1051,Cost Estimators,NA,1400.0,9.7,1.477,1.021,40.54,84330.0,2.5,23.35,31.18,39.3,49.07,59.5,48560.0,64860.0,81750.0,102070.0,123750.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1078,"Human Resources, Training, and Labor Relations Specialists, All Other*",NA,4510.0,8.5,4.756,1.447,40.33,83880.0,3.3,21.65,27.7,36.75,51.69,62.96,45020.0,57610.0,76430.0,107520.0,130970.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1081,Logisticians,NA,930.0,6.5,0.977,1.185,38.73,80560.0,1.8,24.71,30.09,37.03,45.56,55.81,51400.0,62590.0,77010.0,94760.0,116090.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1111,Management Analysts,NA,8310.0,4.9,8.756,2.075,52.38,108940.0,3.6,27.61,36.12,45.54,61.38,#,57440.0,75130.0,94720.0,127670.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1121,"Meeting, Convention, and Event Planners*",NA,1010.0,10.8,1.066,2.379,28.69,59670.0,3.9,16.39,19.88,26.35,35.48,45.56,34090.0,41360.0,54810.0,73790.0,94760.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1141,"Compensation, Benefits, and Job Analysis Specialists",NA,1430.0,6.9,1.506,1.861,34.46,71670.0,2.1,24.19,28.7,32.8,38.85,48.61,50320.0,59700.0,68230.0,80800.0,101100.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1151,Training and Development Specialists,NA,1420.0,5.7,1.496,0.933,38.85,80810.0,2.3,23.23,30.14,39.38,46.56,56.02,48310.0,62690.0,81920.0,96840.0,116530.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1161,Market Research Analysts and Marketing Specialists*,NA,6490.0,5.9,6.836,3.319,42.4,88180.0,3.4,21.84,28.45,39.07,52.59,66.81,45430.0,59170.0,81260.0,109380.0,138950.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1199,"Business Operations Specialists, All Other*",NA,15520.0,3.3,16.359,2.092,38.21,79480.0,3.1,19.57,25.22,34.08,46.99,61.46,40710.0,52460.0,70880.0,97750.0,127830.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2011,Accountants and Auditors,NA,13350.0,3.5,14.068,1.667,40.67,84590.0,1.9,23.91,29.53,36.97,47.33,61.0,49730.0,61420.0,76900.0,98450.0,126870.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2021,Appraisers and Assessors of Real Estate,NA,290.0,21.1,0.31,0.63,39.51,82180.0,4.2,24.54,31.88,40.06,46.08,55.1,51040.0,66310.0,83320.0,95850.0,114610.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2031,Budget Analysts,NA,990.0,9.1,1.042,2.272,40.96,85200.0,2.2,27.35,32.92,40.29,49.1,58.34,56890.0,68460.0,83800.0,102120.0,121350.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2041,Credit Analysts,NA,870.0,15.5,0.915,1.855,47.78,99380.0,4.9,22.79,30.96,42.54,58.18,78.99,47400.0,64400.0,88490.0,121010.0,164290.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2051,Financial Analysts,NA,4830.0,6.0,5.092,2.931,56.91,118360.0,4.3,29.34,35.24,46.5,70.64,#,61020.0,73310.0,96720.0,146920.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2052,Personal Financial Advisors,NA,4050.0,13.8,4.266,3.49,72.82,151470.0,8.0,19.89,30.23,63.54,#,#,41380.0,62870.0,132160.0,#,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2053,Insurance Underwriters,NA,800.0,19.3,0.847,1.129,36.29,75490.0,3.8,18.67,24.74,34.79,45.52,57.38,38840.0,51450.0,72360.0,94670.0,119340.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2061,Financial Examiners,NA,860.0,18.5,0.908,4.143,52.01,108180.0,10.0,29.62,35.52,45.02,67.4,#,61620.0,73890.0,93650.0,140190.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2071,Credit Counselors,NA,340.0,25.2,0.355,1.526,20.91,43490.0,4.0,16.24,17.53,19.6,23.58,27.89,33790.0,36460.0,40770.0,49050.0,58010.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2072,Loan Officers,NA,1180.0,11.0,1.246,0.559,43.61,90720.0,4.0,22.9,29.19,38.55,56.13,69.93,47620.0,60700.0,80180.0,116740.0,145460.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2082,Tax Preparers,NA,330.0,21.3,0.347,0.774,29.13,60600.0,6.6,18.65,23.48,27.18,32.26,43.05,38790.0,48850.0,56530.0,67090.0,89550.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2099,"Financial Specialists, All Other",NA,4280.0,7.3,4.511,3.708,47.79,99390.0,6.8,22.42,30.64,42.66,62.46,79.86,46630.0,63730.0,88730.0,129920.0,166110.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,50520.0,2.7,53.236,2.06,46.36,96440.0,1.3,25.62,35.04,46.26,57.31,68.16,53290.0,72870.0,96220.0,119210.0,141770.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1111,Computer and Information Research Scientists,NA,690.0,25.4,0.726,3.706,58.23,121120.0,4.7,39.87,48.33,57.48,67.08,79.41,82930.0,100520.0,119550.0,139520.0,165170.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1121,Computer Systems Analysts,NA,6630.0,5.3,6.986,1.791,44.38,92300.0,1.6,27.22,35.06,43.94,53.45,63.54,56610.0,72910.0,91400.0,111180.0,132170.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1131,Computer Programmers,NA,3620.0,12.3,3.812,1.452,45.34,94310.0,2.3,27.38,36.83,46.59,54.16,62.33,56940.0,76600.0,96920.0,112660.0,129640.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1132,"Software Developers, Applications",NA,10820.0,5.4,11.405,2.903,51.5,107110.0,1.5,34.46,42.34,51.4,61.71,70.93,71670.0,88060.0,106920.0,128350.0,147530.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1133,"Software Developers, Systems Software",NA,7900.0,10.5,8.325,2.792,55.08,114560.0,3.7,36.56,44.27,54.43,65.44,75.62,76040.0,92080.0,113210.0,136110.0,157280.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1141,Database Administrators,NA,1250.0,5.7,1.319,1.611,43.59,90670.0,1.6,24.99,32.44,44.57,55.32,63.75,51980.0,67470.0,92700.0,115060.0,132600.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1142,Network and Computer Systems Administrators*,NA,4290.0,7.2,4.521,1.724,44.34,92220.0,1.2,28.07,35.25,43.73,54.28,64.25,58390.0,73320.0,90960.0,112900.0,133640.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1150,Computer Support Specialists,NA,6040.0,10.2,6.369,1.397,31.25,65000.0,2.1,19.15,22.9,29.28,38.0,47.9,39830.0,47630.0,60900.0,79030.0,99630.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1179,"Information Security Analysts, Web Developers, and Computer Network Architects",NA,4660.0,8.8,4.905,2.562,46.19,96080.0,3.0,23.07,33.85,45.97,58.79,69.13,47980.0,70410.0,95610.0,122270.0,143800.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1799,"Computer Occupations, All Other*",NA,2940.0,10.3,3.1,2.152,42.66,88720.0,2.4,23.33,30.87,43.33,54.46,63.59,48520.0,64200.0,90120.0,113280.0,132280.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2011,Actuaries,NA,150.0,15.7,0.163,1.131,43.5,90480.0,7.1,24.84,30.91,39.16,50.42,66.42,51660.0,64300.0,81460.0,104880.0,138150.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2021,Mathematicians,NA,**,**,**,**,41.36,86040.0,14.7,29.8,32.02,35.72,51.55,56.54,61980.0,66600.0,74300.0,107220.0,117590.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2031,Operations Research Analysts,NA,920.0,14.6,0.97,1.982,44.73,93050.0,7.2,25.01,31.24,40.96,53.54,69.03,52020.0,64990.0,85190.0,111360.0,143590.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2041,Statisticians,NA,490.0,7.8,0.52,2.895,50.35,104730.0,5.8,31.13,37.54,49.25,63.2,70.79,64750.0,78080.0,102450.0,131450.0,147240.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,15920.0,4.9,16.774,0.925,42.47,88340.0,1.7,24.67,31.07,40.52,52.3,64.96,51310.0,64620.0,84290.0,108770.0,135110.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1011,"Architects, Except Landscape and Naval",NA,1700.0,10.7,1.792,2.597,41.86,87060.0,3.4,25.86,32.68,40.57,48.44,58.78,53790.0,67970.0,84390.0,100750.0,122260.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1012,Landscape Architects,NA,260.0,41.3,0.276,2.103,31.56,65650.0,3.6,22.11,25.17,29.44,37.28,44.77,45980.0,52350.0,61230.0,77540.0,93130.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,NA,140.0,22.8,0.146,1.59,35.05,72900.0,6.4,21.63,25.57,32.02,40.28,52.71,44990.0,53190.0,66610.0,83790.0,109630.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1022,Surveyors,NA,190.0,24.0,0.201,0.581,34.43,71620.0,2.0,26.84,29.92,33.91,38.43,44.07,55820.0,62240.0,70530.0,79930.0,91670.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2011,Aerospace Engineers,NA,510.0,30.0,0.534,0.865,46.68,97090.0,6.9,30.76,36.59,42.33,57.63,72.84,63990.0,76100.0,88050.0,119860.0,151510.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2031,Biomedical Engineers,NA,560.0,11.1,0.595,4.949,48.07,99980.0,1.9,33.6,39.72,48.19,56.77,66.13,69880.0,82620.0,100230.0,118080.0,137540.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2041,Chemical Engineers,NA,110.0,18.2,0.117,0.518,43.86,91230.0,6.0,28.24,34.86,42.6,56.23,65.51,58750.0,72510.0,88610.0,116950.0,136250.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2051,Civil Engineers,NA,2890.0,9.4,3.046,1.554,47.09,97950.0,3.2,29.85,35.38,45.9,56.48,69.13,62080.0,73600.0,95470.0,117490.0,143790.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2061,Computer Hardware Engineers,NA,800.0,10.3,0.838,1.591,57.15,118880.0,3.2,38.42,47.15,57.32,67.71,77.81,79910.0,98070.0,119220.0,140830.0,161840.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2071,Electrical Engineers,NA,910.0,15.7,0.96,0.82,43.8,91100.0,3.9,26.12,31.63,43.18,55.43,66.52,54330.0,65780.0,89820.0,115280.0,138360.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",NA,590.0,12.3,0.618,0.588,49.11,102160.0,1.9,34.41,40.17,48.41,57.53,67.55,71580.0,83550.0,100680.0,119660.0,140510.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2081,Environmental Engineers,NA,440.0,15.5,0.465,1.187,50.99,106060.0,3.8,32.41,39.93,49.76,58.98,66.7,67420.0,83060.0,103500.0,122680.0,138730.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",NA,130.0,8.7,0.14,0.761,47.91,99650.0,1.5,38.13,42.62,48.8,53.06,58.21,79310.0,88650.0,101510.0,110370.0,121070.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2112,Industrial Engineers,NA,930.0,14.0,0.984,0.616,48.0,99840.0,2.7,31.0,36.78,45.64,56.4,71.98,64480.0,76490.0,94930.0,117310.0,149710.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2121,Marine Engineers and Naval Architects,NA,**,**,**,**,32.17,66920.0,27.4,23.5,24.63,26.51,28.4,58.99,48890.0,51240.0,55150.0,59070.0,122700.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2131,Materials Engineers,NA,**,**,**,**,40.56,84370.0,1.6,25.73,32.27,39.97,47.95,59.29,53530.0,67130.0,83140.0,99730.0,123330.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2141,Mechanical Engineers,NA,840.0,22.7,0.883,0.479,47.36,98500.0,2.1,31.14,36.45,44.25,56.68,69.12,64770.0,75820.0,92050.0,117890.0,143770.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2199,"Engineers, All Other",NA,1160.0,14.9,1.22,1.111,46.47,96650.0,1.9,29.11,35.64,45.33,55.89,67.14,60540.0,74130.0,94280.0,116240.0,139660.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3011,Architectural and Civil Drafters,NA,1340.0,17.8,1.416,2.007,26.45,55010.0,4.3,16.24,20.11,26.16,32.5,37.92,33770.0,41820.0,54410.0,67600.0,78880.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3012,Electrical and Electronics Drafters,NA,130.0,26.7,0.142,0.645,29.45,61250.0,3.8,19.54,22.62,28.95,35.53,42.07,40650.0,47040.0,60220.0,73910.0,87500.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3013,Mechanical Drafters,NA,80.0,32.5,0.083,0.164,27.58,57360.0,6.5,17.75,22.08,25.61,32.6,39.98,36910.0,45940.0,53260.0,67810.0,83160.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3019,"Drafters, All Other",NA,90.0,31.1,0.097,0.81,38.25,79560.0,5.9,25.26,32.09,38.88,44.82,52.49,52550.0,66740.0,80860.0,93220.0,109180.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3021,Aerospace Engineering and Operations Technicians,NA,30.0,46.7,0.034,0.51,27.52,57250.0,2.1,19.77,23.54,28.13,32.39,34.92,41130.0,48960.0,58520.0,67380.0,72630.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-3022,Civil Engineering Technicians,NA,100.0,13.1,0.11,0.181,29.68,61740.0,2.2,20.78,23.7,29.22,34.3,40.03,43210.0,49290.0,60770.0,71340.0,83260.0,NA,NA
