PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3021,Computer and Information Systems Managers,detailed,6140.0,3.9,6.141,2.58,79.83,166050.0,1.4,52.79,62.83,74.81,89.73,#,109790.0,130690.0,155600.0,186630.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3031,Financial Managers,detailed,7750.0,3.5,7.745,2.08,79.26,164860.0,1.8,39.47,53.23,72.65,#,#,82090.0,110730.0,151120.0,#,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3051,Industrial Production Managers,detailed,800.0,11.7,0.799,0.65,55.96,116400.0,2.9,27.51,40.17,55.2,68.09,83.52,57210.0,83550.0,114810.0,141620.0,173730.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3061,Purchasing Managers,detailed,540.0,10.3,0.541,1.02,62.81,130650.0,3.1,37.85,48.19,61.28,71.78,89.83,78720.0,100230.0,127470.0,149310.0,186850.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3071,"Transportation, Storage, and Distribution Managers",detailed,560.0,7.8,0.558,0.74,53.06,110360.0,3.7,29.55,35.87,46.32,64.02,84.57,61470.0,74600.0,96350.0,133170.0,175910.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3111,Compensation and Benefits Managers,detailed,250.0,11.9,0.247,1.61,69.32,144180.0,8.5,30.8,45.62,59.4,87.81,#,64060.0,94880.0,123560.0,182630.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3121,Human Resources Managers,detailed,1340.0,5.2,1.341,1.78,65.54,136330.0,2.5,37.56,44.93,59.17,79.64,#,78130.0,93460.0,123070.0,165650.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-3131,Training and Development Managers,detailed,280.0,7.2,0.277,1.32,72.88,151580.0,3.3,39.91,47.91,66.65,87.93,#,83010.0,99660.0,138620.0,182900.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9021,Construction Managers,detailed,1640.0,8.0,1.637,1.03,55.05,114500.0,2.2,33.19,42.2,53.36,65.73,79.7,69040.0,87780.0,110990.0,136720.0,165770.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,440.0,21.5,0.435,1.17,27.99,58230.0,4.7,17.8,20.62,24.43,29.75,45.89,37030.0,42890.0,50810.0,61890.0,95440.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9032,"Education Administrators, Elementary and Secondary School",detailed,1050.0,8.9,1.045,0.6,*,106340.0,4.2,*,*,*,*,*,67010.0,83060.0,103960.0,124190.0,149370.0,TRUE,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9033,"Education Administrators, Postsecondary",detailed,990.0,11.4,0.988,1.05,49.68,103330.0,4.7,23.78,32.8,45.02,62.99,80.92,49470.0,68230.0,93650.0,131020.0,168310.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9039,"Education Administrators, All Other",detailed,350.0,25.3,0.349,1.55,37.79,78590.0,5.6,23.53,27.27,33.38,47.24,59.11,48950.0,56710.0,69430.0,98250.0,122940.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9041,Architectural and Engineering Managers,detailed,2100.0,7.0,2.104,1.46,77.64,161500.0,3.3,45.26,58.22,71.88,#,#,94150.0,121100.0,149510.0,#,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9051,Food Service Managers,detailed,2080.0,9.3,2.078,1.43,30.33,63080.0,3.5,19.8,23.2,28.14,35.9,44.28,41180.0,48260.0,58540.0,74670.0,92090.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9081,Lodging Managers,detailed,400.0,13.0,0.399,1.75,33.46,69590.0,6.0,16.68,22.49,28.55,36.85,54.19,34690.0,46770.0,59380.0,76640.0,112700.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9111,Medical and Health Services Managers,detailed,1670.0,8.2,1.671,0.74,57.94,120520.0,3.2,30.12,40.23,53.91,69.91,89.24,62640.0,83680.0,112130.0,145400.0,185620.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9121,Natural Sciences Managers,detailed,1660.0,6.9,1.66,4.45,91.23,189760.0,6.7,49.48,62.25,85.45,#,#,102920.0,129480.0,177730.0,#,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9131,Postmasters and Mail Superintendents,detailed,40.0,0.0,0.041,0.22,35.33,73480.0,2.1,26.6,30.31,33.9,40.82,46.34,55330.0,63050.0,70520.0,84900.0,96390.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9141,"Property, Real Estate, and Community Association Managers",detailed,3350.0,15.0,3.351,2.74,43.7,90900.0,13.4,9.25,14.74,38.18,58.5,#,19230.0,30650.0,79410.0,121670.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9151,Social and Community Service Managers,detailed,1320.0,8.0,1.321,1.49,36.04,74960.0,3.0,21.05,25.79,32.34,42.92,58.32,43790.0,53640.0,67270.0,89270.0,121300.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9161,Emergency Management Directors,detailed,110.0,43.2,0.113,1.54,55.67,115800.0,5.8,38.95,48.05,53.51,58.94,72.12,81020.0,99950.0,111310.0,122600.0,150010.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",11-9199,"Managers, All Other",detailed,4370.0,4.6,4.368,1.68,65.46,136160.0,2.8,32.64,46.62,60.74,76.65,#,67880.0,96970.0,126340.0,159430.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,86290.0,2.0,86.249,1.75,44.1,91720.0,1.6,22.07,29.2,39.21,53.5,71.61,45910.0,60730.0,81560.0,111270.0,148950.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,90.0,41.0,0.089,0.98,38.21,79470.0,17.1,20.39,24.34,27.91,41.3,58.7,42410.0,50620.0,58050.0,85900.0,122090.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,50.0,25.4,0.046,0.58,35.11,73030.0,6.0,24.11,28.31,36.75,42.73,46.05,50150.0,58880.0,76440.0,88870.0,95780.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,970.0,11.2,0.966,1.16,28.15,58550.0,4.1,15.05,19.69,27.43,34.06,41.98,31300.0,40950.0,57060.0,70850.0,87320.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,1900.0,5.3,1.903,0.88,37.16,77300.0,2.1,22.52,27.65,35.78,45.74,54.81,46840.0,57500.0,74410.0,95140.0,113990.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1930.0,13.4,1.931,0.96,37.78,78580.0,2.7,19.59,27.34,39.18,46.99,54.39,40740.0,56870.0,81500.0,97750.0,113130.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1041,Compliance Officers,detailed,2840.0,5.3,2.841,1.63,41.79,86920.0,2.6,25.76,32.39,40.46,49.28,60.54,53570.0,67380.0,84160.0,102500.0,125930.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1051,Cost Estimators,detailed,1400.0,9.3,1.395,0.93,39.82,82820.0,2.5,22.19,30.15,37.2,48.84,58.13,46150.0,62710.0,77370.0,101580.0,120900.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1071,Human Resources Specialists,detailed,4710.0,5.3,4.71,1.56,37.91,78860.0,2.3,21.18,27.68,34.96,46.99,58.79,44060.0,57570.0,72710.0,97750.0,122290.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1075,Labor Relations Specialists,detailed,630.0,5.4,0.625,1.07,40.15,83510.0,4.8,25.79,32.42,40.07,48.87,56.41,53640.0,67430.0,83350.0,101650.0,117340.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1081,Logisticians,detailed,1100.0,8.8,1.103,1.2,39.85,82890.0,1.9,24.03,29.5,37.85,47.22,58.43,49980.0,61360.0,78730.0,98220.0,121530.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1111,Management Analysts,detailed,8100.0,8.9,8.098,1.95,52.67,109550.0,3.9,28.43,37.53,46.18,60.87,85.81,59140.0,78060.0,96050.0,126610.0,178480.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1121,"Meeting, Convention, and Event Planners",detailed,1160.0,13.5,1.159,2.14,30.62,63690.0,3.6,14.36,21.58,29.38,37.54,47.37,29870.0,44900.0,61120.0,78090.0,98530.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1131,Fundraisers,detailed,700.0,9.1,0.704,1.89,26.93,56010.0,5.1,14.22,19.68,26.31,31.91,40.67,29570.0,40930.0,54730.0,66370.0,84590.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1340.0,6.2,1.342,2.04,38.27,79590.0,6.1,25.39,30.13,33.97,41.17,56.06,52810.0,62670.0,70650.0,85620.0,116600.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1151,Training and Development Specialists,detailed,1660.0,11.9,1.662,0.99,37.4,77800.0,3.0,17.72,26.09,36.69,48.15,58.23,36870.0,54260.0,76310.0,100140.0,121120.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1161,Market Research Analysts and Marketing Specialists,detailed,9990.0,4.7,9.987,3.31,42.59,88580.0,2.5,20.5,27.75,38.88,53.87,68.89,42640.0,57720.0,80870.0,112060.0,143300.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-1199,"Business Operations Specialists, All Other",detailed,13700.0,3.8,13.69,1.92,41.63,86600.0,3.1,19.91,26.56,37.59,53.75,69.59,41400.0,55250.0,78190.0,111800.0,144750.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2011,Accountants and Auditors,detailed,14080.0,4.6,14.078,1.62,41.23,85760.0,1.4,24.24,29.58,36.89,48.15,65.1,50420.0,61530.0,76720.0,100140.0,135400.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2021,Appraisers and Assessors of Real Estate,detailed,350.0,15.5,0.348,0.76,40.4,84030.0,5.1,29.14,33.14,40.3,49.39,56.36,60600.0,68920.0,83820.0,102720.0,117230.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2031,Budget Analysts,detailed,1200.0,11.1,1.195,2.67,41.51,86340.0,3.3,26.16,31.99,40.0,49.68,62.35,54410.0,66550.0,83210.0,103330.0,129690.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2041,Credit Analysts,detailed,810.0,15.2,0.812,1.73,48.19,100230.0,2.9,26.94,33.94,46.14,61.46,72.05,56040.0,70590.0,95980.0,127830.0,149870.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2051,Financial Analysts,detailed,5460.0,5.0,5.461,2.97,56.85,118240.0,4.7,29.81,36.65,47.68,68.9,#,62000.0,76240.0,99170.0,143310.0,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2052,Personal Financial Advisors,detailed,4300.0,13.0,4.302,3.19,60.02,124830.0,7.8,19.42,27.25,43.29,#,#,40400.0,56690.0,90040.0,#,#,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2053,Insurance Underwriters,detailed,850.0,20.8,0.855,1.21,40.65,84550.0,6.5,20.8,26.66,35.43,54.16,70.42,43260.0,55450.0,73700.0,112660.0,146460.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2061,Financial Examiners,detailed,910.0,14.4,0.912,4.23,52.21,108600.0,4.6,30.75,37.23,47.09,65.75,82.16,63960.0,77430.0,97940.0,136770.0,170900.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2071,Credit Counselors,detailed,430.0,7.1,0.425,2.01,21.31,44320.0,5.3,15.59,16.95,19.74,24.26,30.07,32430.0,35260.0,41060.0,50460.0,62560.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2072,Loan Officers,detailed,1560.0,10.5,1.561,0.71,48.27,100400.0,5.0,24.65,32.0,42.77,60.07,76.14,51260.0,66550.0,88970.0,124940.0,158370.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,460.0,1.4,0.465,0.92,38.59,80260.0,1.6,23.62,31.26,35.95,48.12,54.34,49130.0,65020.0,74770.0,100100.0,113020.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2082,Tax Preparers,detailed,530.0,16.7,0.528,1.12,31.2,64890.0,5.2,23.43,25.4,28.61,36.58,42.73,48740.0,52830.0,59510.0,76080.0,88890.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",13-2099,"Financial Specialists, All Other",detailed,3040.0,6.0,3.043,2.69,53.38,111020.0,12.3,22.05,31.08,50.71,70.82,86.74,45860.0,64650.0,105470.0,147310.0,180430.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,63470.0,3.1,63.447,2.31,48.42,100720.0,1.3,29.12,36.83,47.28,59.3,70.8,60570.0,76610.0,98340.0,123330.0,147260.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1111,Computer and Information Research Scientists,detailed,780.0,26.6,0.781,4.09,57.02,118590.0,4.4,33.75,47.83,57.63,68.44,79.64,70200.0,99480.0,119870.0,142350.0,165660.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1121,Computer Systems Analysts,detailed,8540.0,9.7,8.537,2.31,47.46,98730.0,1.3,29.98,38.09,47.72,56.88,67.85,62370.0,79220.0,99260.0,118310.0,141120.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1122,Information Security Analysts,detailed,1000.0,12.1,0.999,1.79,55.61,115660.0,2.0,37.19,45.92,54.91,66.87,78.25,77360.0,95510.0,114210.0,139090.0,162760.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1131,Computer Programmers,detailed,5390.0,17.6,5.389,2.22,48.29,100450.0,2.4,32.07,38.61,47.57,57.84,68.65,66700.0,80310.0,98940.0,120320.0,142790.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1132,"Software Developers, Applications",detailed,14070.0,5.4,14.067,3.13,54.17,112670.0,3.8,32.52,40.01,51.81,65.0,76.84,67650.0,83230.0,107760.0,135200.0,159830.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1133,"Software Developers, Systems Software",detailed,10970.0,7.4,10.963,3.65,53.21,110670.0,3.6,37.26,42.41,52.36,64.55,73.34,77510.0,88210.0,108900.0,134260.0,152550.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1134,Web Developers,detailed,2660.0,8.0,2.661,3.37,43.34,90140.0,2.9,23.14,31.53,42.11,55.37,67.86,48130.0,65570.0,87590.0,115160.0,141140.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1141,Database Administrators,detailed,1130.0,6.2,1.134,1.32,46.34,96390.0,1.9,28.1,35.76,46.24,57.54,67.37,58440.0,74380.0,96190.0,119690.0,140140.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1142,Network and Computer Systems Administrators,detailed,4740.0,5.0,4.733,1.76,45.28,94170.0,1.2,29.04,35.99,44.51,54.64,65.32,60390.0,74860.0,92580.0,113660.0,135870.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1143,Computer Network Architects,detailed,2010.0,16.9,2.006,1.9,58.34,121350.0,2.5,39.29,48.39,57.59,69.37,81.8,81730.0,100640.0,119790.0,144280.0,170140.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1151,Computer User Support Specialists,detailed,5670.0,12.1,5.664,1.4,31.24,64990.0,1.9,17.45,22.87,30.91,38.49,45.63,36300.0,47580.0,64280.0,80060.0,94920.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1152,Computer Network Support Specialists,detailed,2480.0,22.9,2.484,1.93,40.18,83570.0,2.8,23.74,30.6,38.96,47.83,59.47,49380.0,63650.0,81040.0,99490.0,123700.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-1199,"Computer Occupations, All Other",detailed,2230.0,16.6,2.227,1.56,44.81,93200.0,2.3,25.47,33.92,45.75,56.26,66.04,52980.0,70560.0,95150.0,117010.0,137350.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2011,Actuaries,detailed,320.0,27.5,0.32,1.95,44.92,93440.0,6.3,25.29,32.3,42.17,53.96,71.71,52600.0,67170.0,87720.0,112240.0,149160.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2021,Mathematicians,detailed,**,**,**,**,40.88,85040.0,17.9,30.57,32.56,35.88,51.65,57.32,63590.0,67730.0,74620.0,107440.0,119220.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2031,Operations Research Analysts,detailed,850.0,13.3,0.854,1.61,47.65,99100.0,2.5,29.6,36.22,45.52,57.57,70.98,61570.0,75350.0,94690.0,119750.0,147640.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",15-2041,Statisticians,detailed,510.0,7.6,0.505,2.57,50.88,105830.0,5.5,30.81,37.84,50.77,64.87,72.52,64090.0,78700.0,105610.0,134930.0,150830.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,18590.0,4.2,18.582,1.03,45.71,95080.0,1.7,26.16,33.52,43.08,56.3,69.07,54420.0,69720.0,89600.0,117110.0,143670.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1011,"Architects, Except Landscape and Naval",detailed,1820.0,20.5,1.822,2.87,48.28,100420.0,10.9,26.37,34.33,42.28,53.46,70.62,54860.0,71410.0,87930.0,111190.0,146880.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1012,Landscape Architects,detailed,320.0,18.2,0.319,2.64,48.92,101740.0,13.5,25.78,32.29,54.7,65.15,70.2,53620.0,67170.0,113770.0,135520.0,146020.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,detailed,70.0,31.8,0.065,0.74,42.69,88800.0,6.1,26.54,31.81,36.51,49.68,77.53,55210.0,66160.0,75950.0,103330.0,161260.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-1022,Surveyors,detailed,140.0,27.2,0.139,0.45,37.15,77280.0,2.5,25.41,31.49,37.38,43.32,49.68,52840.0,65510.0,77750.0,90110.0,103330.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2011,Aerospace Engineers,detailed,570.0,34.7,0.566,0.92,49.41,102760.0,6.9,31.25,37.91,44.55,62.74,78.4,65010.0,78850.0,92660.0,130500.0,163080.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2031,Biomedical Engineers,detailed,640.0,18.0,0.645,4.47,51.65,107440.0,2.7,37.09,42.32,51.07,60.87,69.54,77150.0,88030.0,106230.0,126620.0,144630.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2041,Chemical Engineers,detailed,110.0,32.7,0.113,0.46,49.83,103640.0,4.0,32.87,38.28,46.84,59.67,70.96,68370.0,79630.0,97430.0,124120.0,147590.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2051,Civil Engineers,detailed,3020.0,5.6,3.015,1.52,51.65,107440.0,1.9,33.48,39.5,48.95,62.19,72.23,69640.0,82160.0,101820.0,129350.0,150230.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2061,Computer Hardware Engineers,detailed,1120.0,27.2,1.124,1.84,56.65,117820.0,1.5,38.71,47.11,56.99,67.12,74.08,80520.0,97980.0,118530.0,139610.0,154080.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2071,Electrical Engineers,detailed,870.0,14.6,0.871,0.71,45.24,94110.0,4.1,26.16,33.61,44.27,56.92,68.29,54420.0,69910.0,92090.0,118400.0,142030.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",detailed,1340.0,17.3,1.343,1.3,49.59,103140.0,4.3,28.12,36.97,48.21,61.11,72.43,58500.0,76900.0,100270.0,127120.0,150650.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2081,Environmental Engineers,detailed,740.0,20.1,0.735,1.88,49.37,102700.0,6.1,30.47,36.41,46.79,57.44,66.26,63380.0,75730.0,97330.0,119470.0,137820.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,130.0,11.4,0.134,0.74,47.28,98340.0,2.8,27.62,39.04,48.88,56.75,65.42,57460.0,81200.0,101660.0,118040.0,136080.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2112,Industrial Engineers,detailed,990.0,8.6,0.987,0.58,51.43,106980.0,2.2,32.93,39.42,49.19,62.07,77.02,68490.0,82000.0,102320.0,129110.0,160200.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2121,Marine Engineers and Naval Architects,detailed,**,**,**,**,32.49,67570.0,28.1,24.3,25.42,27.3,29.17,60.54,50540.0,52880.0,56780.0,60670.0,125930.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2131,Materials Engineers,detailed,**,**,**,**,42.8,89020.0,2.2,26.17,32.78,42.9,52.29,61.57,54420.0,68180.0,89240.0,108760.0,128060.0,NA,NA
CA,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division",17-2141,Mechanical Engineers,detailed,1220.0,17.4,1.222,0.63,45.75,95160.0,2.9,30.05,35.6,43.87,55.19,68.12,62500.0,74040.0,91250.0,114790.0,141700.0,NA,NA
