AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,11-3121,Human Resources Managers,detailed,1420.0,3.4,2.168,2.88,64.21,133550.0,2.9,38.14,51.24,65.45,73.57,84.13,79340.0,106590.0,136130.0,153020.0,174990.0,,
11,DC,District of Columbia,11-3131,Training and Development Managers,detailed,340.0,12.4,0.523,2.49,44.63,92830.0,7.4,17.09,21.22,40.22,57.43,82.19,35550.0,44140.0,83650.0,119450.0,170960.0,,
11,DC,District of Columbia,11-9021,Construction Managers,detailed,880.0,11.1,1.353,0.85,54.38,113110.0,4.9,30.28,40.97,51.83,62.09,74.22,62980.0,85220.0,107810.0,129140.0,154370.0,,
11,DC,District of Columbia,11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,340.0,22.1,0.519,1.4,23.93,49780.0,6.5,17.06,19.22,21.42,26.74,35.89,35480.0,39980.0,44550.0,55610.0,74640.0,,
11,DC,District of Columbia,11-9032,"Education Administrators, Elementary and Secondary School",detailed,640.0,10.4,0.977,0.56,*,86080.0,5.3,*,*,*,*,*,45540.0,62680.0,86490.0,107820.0,131600.0,True,
11,DC,District of Columbia,11-9033,"Education Administrators, Postsecondary",detailed,1730.0,4.3,2.639,2.8,47.21,98200.0,6.5,21.02,27.71,36.85,56.32,89.45,43720.0,57640.0,76650.0,117150.0,186050.0,,
11,DC,District of Columbia,11-9039,"Education Administrators, All Other",detailed,870.0,12.1,1.336,5.93,49.82,103630.0,3.3,26.28,37.83,48.52,59.01,71.39,54660.0,78680.0,100920.0,122750.0,148500.0,,
11,DC,District of Columbia,11-9041,Architectural and Engineering Managers,detailed,1970.0,3.2,3.011,2.09,63.07,131180.0,3.1,49.04,57.32,64.07,71.39,75.47,102000.0,119230.0,133260.0,148500.0,156980.0,,
11,DC,District of Columbia,11-9051,Food Service Managers,detailed,1820.0,13.5,2.779,1.91,28.34,58940.0,4.7,15.42,20.61,26.13,34.18,43.57,32080.0,42870.0,54350.0,71090.0,90630.0,,
11,DC,District of Columbia,11-9081,Lodging Managers,detailed,260.0,24.1,0.404,1.77,36.72,76370.0,4.5,19.1,21.48,29.67,43.58,58.08,39730.0,44670.0,61720.0,90650.0,120800.0,,
11,DC,District of Columbia,11-9111,Medical and Health Services Managers,detailed,1520.0,6.3,2.318,1.03,52.61,109430.0,4.6,27.47,38.34,50.0,64.9,76.97,57140.0,79750.0,104010.0,134990.0,160090.0,,
11,DC,District of Columbia,11-9121,Natural Sciences Managers,detailed,950.0,1.9,1.458,3.91,59.5,123760.0,4.8,39.91,50.59,61.24,71.4,74.76,83000.0,105230.0,127380.0,148510.0,155500.0,,
11,DC,District of Columbia,11-9141,"Property, Real Estate, and Community Association Managers",detailed,1330.0,14.8,2.041,1.67,34.88,72550.0,9.9,11.84,22.36,32.49,47.09,56.74,24640.0,46520.0,67590.0,97940.0,118020.0,,
11,DC,District of Columbia,11-9151,Social and Community Service Managers,detailed,910.0,10.4,1.397,1.58,38.55,80180.0,3.0,19.88,26.69,39.06,46.91,57.03,41350.0,55510.0,81240.0,97580.0,118630.0,,
11,DC,District of Columbia,11-9199,"Managers, All Other",detailed,16320.0,0.9,24.959,9.61,61.45,127820.0,2.2,47.74,53.96,60.7,69.41,74.76,99300.0,112230.0,126250.0,144370.0,155490.0,,
11,DC,District of Columbia,13-0000,Business and Financial Operations Occupations,major,103620.0,1.1,158.493,3.22,42.02,87410.0,3.3,22.09,29.16,39.59,50.59,65.76,45950.0,60640.0,82350.0,105220.0,136780.0,,
11,DC,District of Columbia,13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,120.0,27.6,0.184,0.22,21.59,44920.0,7.3,14.24,16.13,17.97,26.46,37.08,29610.0,33550.0,37370.0,55050.0,77140.0,,
11,DC,District of Columbia,13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,2430.0,2.0,3.712,1.72,39.78,82750.0,2.6,24.82,30.04,38.4,47.08,54.62,51630.0,62480.0,79870.0,97930.0,113600.0,,
11,DC,District of Columbia,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,610.0,3.6,0.93,0.46,36.41,75730.0,3.6,20.3,25.64,35.99,43.72,49.14,42220.0,53340.0,74860.0,90940.0,102210.0,,
11,DC,District of Columbia,13-1041,Compliance Officers,detailed,3030.0,4.2,4.636,2.66,42.11,87590.0,2.4,25.65,32.03,39.75,48.86,58.17,53360.0,66630.0,82670.0,101630.0,120990.0,,
11,DC,District of Columbia,13-1051,Cost Estimators,detailed,310.0,20.2,0.471,0.31,33.67,70020.0,3.5,20.33,24.82,31.34,41.47,52.29,42280.0,51610.0,65180.0,86260.0,108770.0,,
11,DC,District of Columbia,13-1071,Human Resources Specialists,detailed,6180.0,2.1,9.46,3.13,42.62,88660.0,4.4,22.17,30.03,42.78,52.79,60.7,46120.0,62470.0,88990.0,109810.0,126250.0,,
11,DC,District of Columbia,13-1075,Labor Relations Specialists,detailed,**,**,**,**,33.09,68830.0,2.1,19.08,22.8,32.32,42.51,50.35,39680.0,47420.0,67230.0,88410.0,104720.0,,
11,DC,District of Columbia,13-1081,Logisticians,detailed,960.0,5.1,1.467,1.6,46.54,96810.0,2.0,28.5,35.36,46.54,56.9,66.36,59280.0,73550.0,96790.0,118360.0,138030.0,,
11,DC,District of Columbia,13-1111,Management Analysts,detailed,20140.0,2.5,30.8,7.43,42.39,88180.0,1.9,24.0,30.37,42.57,49.94,59.02,49930.0,63170.0,88550.0,103870.0,122770.0,,
11,DC,District of Columbia,13-1121,"Meeting, Convention, and Event Planners",detailed,2520.0,8.7,3.861,7.14,32.27,67120.0,2.3,18.44,22.79,29.01,41.14,49.01,38350.0,47410.0,60350.0,85580.0,101940.0,,
11,DC,District of Columbia,13-1131,Fundraisers,detailed,1220.0,17.0,1.861,5.0,36.14,75180.0,13.0,14.83,18.55,26.78,41.36,77.32,30840.0,38580.0,55710.0,86030.0,160830.0,,
11,DC,District of Columbia,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1030.0,14.7,1.579,2.4,35.67,74200.0,2.9,21.97,27.43,33.65,42.79,53.87,45690.0,57050.0,69990.0,89010.0,112050.0,,
11,DC,District of Columbia,13-1151,Training and Development Specialists,detailed,1520.0,5.6,2.321,1.39,35.16,73140.0,2.6,19.64,24.12,31.3,42.92,59.55,40840.0,50170.0,65110.0,89280.0,123860.0,,
11,DC,District of Columbia,13-1161,Market Research Analysts and Marketing Specialists,detailed,8350.0,4.9,12.772,4.24,33.9,70500.0,2.7,18.52,22.1,29.53,42.48,55.88,38530.0,45960.0,61410.0,88350.0,116240.0,,
11,DC,District of Columbia,13-1199,"Business Operations Specialists, All Other",detailed,31570.0,1.8,48.294,6.76,44.57,92710.0,2.9,24.43,31.36,41.81,52.8,74.76,50800.0,65220.0,86960.0,109820.0,155490.0,,
11,DC,District of Columbia,13-2011,Accountants and Auditors,detailed,10210.0,3.2,15.622,1.8,42.01,87370.0,5.9,23.35,28.5,38.89,52.53,64.07,48560.0,59290.0,80890.0,109260.0,133270.0,,
11,DC,District of Columbia,13-2021,Appraisers and Assessors of Real Estate,detailed,180.0,19.6,0.27,0.59,44.06,91630.0,2.1,29.36,35.14,44.24,52.2,58.67,61080.0,73100.0,92010.0,108570.0,122040.0,,
11,DC,District of Columbia,13-2031,Budget Analysts,detailed,1880.0,1.8,2.87,6.42,42.42,88230.0,2.1,29.23,35.63,42.8,48.52,55.64,60810.0,74110.0,89030.0,100920.0,115730.0,,
11,DC,District of Columbia,13-2041,Credit Analysts,detailed,330.0,21.0,0.506,1.08,41.45,86230.0,10.1,23.2,29.18,35.84,54.63,66.55,48260.0,60700.0,74550.0,113620.0,138420.0,,
11,DC,District of Columbia,13-2051,Financial Analysts,detailed,4660.0,5.9,7.125,3.87,50.36,104750.0,3.6,25.32,31.45,42.64,61.92,85.9,52660.0,65420.0,88700.0,128800.0,178670.0,,
11,DC,District of Columbia,13-2052,Personal Financial Advisors,detailed,770.0,9.6,1.171,0.87,47.76,99350.0,12.3,19.56,25.09,32.18,62.81,#,40680.0,52190.0,66930.0,130650.0,#,,
11,DC,District of Columbia,13-2053,Insurance Underwriters,detailed,190.0,20.6,0.297,0.42,33.58,69860.0,4.0,19.28,21.37,27.58,44.57,60.16,40100.0,44460.0,57370.0,92700.0,125140.0,,
11,DC,District of Columbia,13-2061,Financial Examiners,detailed,500.0,3.3,0.758,3.52,61.39,127680.0,14.8,23.76,39.93,66.02,81.24,#,49420.0,83050.0,137310.0,168980.0,#,,
11,DC,District of Columbia,13-2071,Credit Counselors,detailed,40.0,8.6,0.061,0.29,29.82,62030.0,2.6,19.09,20.98,24.68,38.62,51.81,39710.0,43640.0,51330.0,80320.0,107770.0,,
11,DC,District of Columbia,13-2072,Loan Officers,detailed,530.0,31.1,0.813,0.37,35.76,74380.0,6.0,21.69,25.42,29.95,40.79,65.28,45120.0,52880.0,62290.0,84850.0,135770.0,,
11,DC,District of Columbia,13-2082,Tax Preparers,detailed,190.0,49.2,0.296,0.63,30.76,63990.0,7.0,18.85,20.86,25.37,36.15,51.73,39210.0,43390.0,52770.0,75200.0,107600.0,,
11,DC,District of Columbia,13-2099,"Financial Specialists, All Other",detailed,3150.0,2.0,4.818,4.25,41.23,85750.0,3.6,22.06,30.04,39.6,48.51,56.93,45890.0,62480.0,82360.0,100910.0,118420.0,,
11,DC,District of Columbia,15-0000,Computer and Mathematical Occupations,major,34280.0,2.1,52.44,1.91,44.69,92960.0,3.6,25.2,33.07,44.24,55.64,65.75,52420.0,68780.0,92010.0,115730.0,136760.0,,
11,DC,District of Columbia,15-1111,Computer and Information Research Scientists,detailed,340.0,14.7,0.522,2.73,55.19,114800.0,2.4,38.11,42.99,55.4,66.82,75.38,79260.0,89420.0,115220.0,138980.0,156790.0,,
11,DC,District of Columbia,15-1121,Computer Systems Analysts,detailed,2640.0,8.0,4.042,1.09,46.95,97650.0,3.7,27.39,34.49,44.25,56.71,69.8,56970.0,71730.0,92040.0,117960.0,145180.0,,
11,DC,District of Columbia,15-1122,Information Security Analysts,detailed,850.0,25.5,1.295,2.32,44.68,92940.0,3.2,27.31,33.43,44.37,55.89,66.89,56810.0,69540.0,92300.0,116250.0,139140.0,,
11,DC,District of Columbia,15-1131,Computer Programmers,detailed,1730.0,11.1,2.646,1.09,43.73,90960.0,2.1,27.38,35.28,43.83,53.04,59.09,56960.0,73380.0,91160.0,110330.0,122910.0,,
11,DC,District of Columbia,15-1132,"Software Developers, Applications",detailed,2280.0,9.3,3.48,0.77,48.12,100100.0,2.3,31.32,37.68,47.04,58.19,68.77,65140.0,78380.0,97840.0,121040.0,143050.0,,
11,DC,District of Columbia,15-1133,"Software Developers, Systems Software",detailed,1770.0,10.4,2.715,0.9,45.85,95360.0,2.1,30.4,34.74,43.98,55.66,67.31,63240.0,72250.0,91470.0,115770.0,139990.0,,
11,DC,District of Columbia,15-1134,Web Developers,detailed,1240.0,11.3,1.895,2.4,39.02,81150.0,5.4,22.97,27.98,36.79,45.07,56.36,47770.0,58190.0,76530.0,93750.0,117230.0,,
11,DC,District of Columbia,15-1141,Database Administrators,detailed,1050.0,7.3,1.604,1.87,39.73,82640.0,2.0,23.09,30.61,39.25,49.87,57.06,48030.0,63670.0,81650.0,103740.0,118680.0,,
11,DC,District of Columbia,15-1142,Network and Computer Systems Administrators,detailed,3210.0,6.8,4.905,1.82,42.53,88470.0,1.4,26.02,32.93,41.91,52.12,61.89,54120.0,68480.0,87180.0,108400.0,128730.0,,
11,DC,District of Columbia,15-1143,Computer Network Architects,detailed,680.0,10.2,1.041,0.98,47.03,97820.0,1.9,30.95,38.79,46.77,56.55,66.81,64380.0,80690.0,97270.0,117620.0,138960.0,,
11,DC,District of Columbia,15-1151,Computer User Support Specialists,detailed,4680.0,9.3,7.156,1.77,31.37,65250.0,3.0,18.98,23.79,29.02,37.28,46.27,39480.0,49490.0,60360.0,77550.0,96240.0,,
11,DC,District of Columbia,15-1152,Computer Network Support Specialists,detailed,1150.0,11.9,1.759,1.36,38.72,80530.0,4.1,24.39,29.64,35.46,45.23,63.3,50730.0,61650.0,73760.0,94080.0,131660.0,,
11,DC,District of Columbia,15-1199,"Computer Occupations, All Other",detailed,9720.0,1.3,14.873,10.43,50.66,105370.0,2.8,31.63,42.8,51.92,59.58,65.76,65780.0,89030.0,108000.0,123930.0,136770.0,,
11,DC,District of Columbia,15-2011,Actuaries,detailed,160.0,7.3,0.239,1.46,53.81,111920.0,2.8,32.26,40.8,52.8,65.75,74.75,67100.0,84860.0,109820.0,136760.0,155480.0,,
11,DC,District of Columbia,15-2021,Mathematicians,detailed,60.0,13.3,0.088,3.51,56.29,117070.0,2.6,35.99,50.11,55.75,72.33,74.76,74870.0,104240.0,115960.0,150450.0,155490.0,,
11,DC,District of Columbia,15-2031,Operations Research Analysts,detailed,1870.0,8.2,2.865,5.4,47.44,98670.0,3.4,26.51,35.53,45.66,56.94,71.39,55130.0,73900.0,94960.0,118440.0,148500.0,,
11,DC,District of Columbia,15-2041,Statisticians,detailed,830.0,3.3,1.264,6.44,49.6,103160.0,2.1,33.48,42.81,49.94,57.32,64.07,69630.0,89040.0,103870.0,119230.0,133260.0,,
11,DC,District of Columbia,17-0000,Architecture and Engineering Occupations,major,13780.0,4.2,21.077,1.17,47.13,98020.0,5.1,24.6,33.09,45.87,60.69,73.38,51170.0,68840.0,95420.0,126240.0,152640.0,,
11,DC,District of Columbia,17-1011,"Architects, Except Landscape and Naval",detailed,1390.0,11.1,2.122,3.34,45.53,94710.0,6.1,24.3,31.59,42.49,55.3,68.58,50540.0,65700.0,88380.0,115020.0,142640.0,,
11,DC,District of Columbia,17-1012,Landscape Architects,detailed,70.0,28.3,0.109,0.9,41.29,85890.0,7.9,22.79,32.03,42.51,51.48,57.99,47410.0,66620.0,88420.0,107070.0,120620.0,,
11,DC,District of Columbia,17-1022,Surveyors,detailed,100.0,31.7,0.146,0.47,33.41,69500.0,7.0,21.3,28.69,33.12,38.45,44.14,44300.0,59680.0,68890.0,79980.0,91810.0,,
11,DC,District of Columbia,17-2011,Aerospace Engineers,detailed,310.0,13.7,0.471,0.76,58.44,121560.0,4.5,31.34,46.28,62.39,72.32,77.79,65180.0,96260.0,129770.0,150420.0,161800.0,,
11,DC,District of Columbia,17-2031,Biomedical Engineers,detailed,30.0,2.8,0.049,0.34,42.76,88950.0,3.6,29.63,32.6,39.81,54.2,63.27,61630.0,67810.0,82810.0,112730.0,131610.0,,
11,DC,District of Columbia,17-2041,Chemical Engineers,detailed,120.0,9.5,0.177,0.72,53.08,110410.0,2.7,36.0,47.08,52.99,60.06,65.76,74870.0,97930.0,110220.0,124920.0,136780.0,,
11,DC,District of Columbia,17-2051,Civil Engineers,detailed,1260.0,15.4,1.924,0.97,35.54,73910.0,6.5,18.58,25.83,34.97,44.25,53.65,38660.0,53720.0,72750.0,92040.0,111600.0,,
11,DC,District of Columbia,17-2061,Computer Hardware Engineers,detailed,1630.0,22.9,2.492,4.08,52.05,108260.0,2.4,33.73,41.23,51.68,63.47,72.15,70150.0,85750.0,107500.0,132010.0,150070.0,,
11,DC,District of Columbia,17-2071,Electrical Engineers,detailed,460.0,10.6,0.7,0.57,50.02,104040.0,3.6,30.2,38.4,48.59,56.1,78.06,62810.0,79870.0,101080.0,116680.0,162360.0,,
11,DC,District of Columbia,17-2072,"Electronics Engineers, Except Computer",detailed,750.0,12.0,1.14,1.1,54.22,112770.0,2.2,33.31,42.64,54.74,67.8,74.76,69290.0,88700.0,113860.0,141020.0,155490.0,,
11,DC,District of Columbia,17-2081,Environmental Engineers,detailed,490.0,9.9,0.749,1.92,47.71,99240.0,2.9,31.03,38.9,48.52,55.64,65.49,64550.0,80910.0,100920.0,115740.0,136230.0,,
11,DC,District of Columbia,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,120.0,33.1,0.186,1.03,45.05,93710.0,4.0,29.86,37.17,45.71,54.22,62.3,62110.0,77310.0,95070.0,112770.0,129580.0,,
11,DC,District of Columbia,17-2112,Industrial Engineers,detailed,390.0,15.0,0.603,0.36,42.2,87770.0,4.0,27.57,32.03,38.81,52.69,64.47,57350.0,66630.0,80710.0,109600.0,134100.0,,
11,DC,District of Columbia,17-2121,Marine Engineers and Naval Architects,detailed,360.0,7.9,0.552,10.46,56.85,118240.0,3.9,35.61,44.24,59.02,69.42,76.08,74080.0,92010.0,122750.0,144390.0,158240.0,,
11,DC,District of Columbia,17-2141,Mechanical Engineers,detailed,620.0,3.4,0.955,0.49,44.13,91780.0,3.6,27.0,33.98,44.24,52.8,58.14,56170.0,70670.0,92020.0,109820.0,120920.0,,
11,DC,District of Columbia,17-2161,Nuclear Engineers,detailed,100.0,6.4,0.15,0.98,73.1,152040.0,5.3,52.8,61.32,77.31,80.11,86.0,109820.0,127550.0,160800.0,166630.0,178890.0,,
11,DC,District of Columbia,17-2199,"Engineers, All Other",detailed,2890.0,2.5,4.421,4.71,60.43,125700.0,2.2,41.81,52.26,62.39,72.35,77.93,86960.0,108700.0,129770.0,150490.0,162100.0,,
11,DC,District of Columbia,17-3011,Architectural and Civil Drafters,detailed,470.0,16.8,0.716,1.12,26.93,56020.0,2.5,19.01,21.04,25.49,32.22,36.74,39550.0,43770.0,53010.0,67010.0,76410.0,,
11,DC,District of Columbia,17-3012,Electrical and Electronics Drafters,detailed,**,**,**,**,26.54,55190.0,7.4,22.91,23.93,25.77,27.62,28.72,47650.0,49770.0,53610.0,57440.0,59750.0,,
11,DC,District of Columbia,17-3013,Mechanical Drafters,detailed,40.0,24.7,0.061,0.13,29.55,61470.0,2.4,20.49,24.71,29.91,34.35,37.13,42610.0,51390.0,62210.0,71440.0,77230.0,,
11,DC,District of Columbia,17-3021,Aerospace Engineering and Operations Technicians,detailed,**,**,**,**,28.15,58560.0,3.8,22.32,24.11,26.64,31.17,39.4,46420.0,50150.0,55410.0,64840.0,81960.0,,
11,DC,District of Columbia,17-3022,Civil Engineering Technicians,detailed,390.0,12.7,0.59,1.09,27.8,57830.0,7.0,14.44,19.55,29.57,34.92,38.74,30030.0,40650.0,61510.0,72630.0,80580.0,,
11,DC,District of Columbia,17-3023,Electrical and Electronics Engineering Technicians,detailed,750.0,20.9,1.147,1.03,35.28,73390.0,2.2,23.59,29.03,34.06,42.51,50.28,49070.0,60380.0,70850.0,88420.0,104570.0,,
11,DC,District of Columbia,17-3026,Industrial Engineering Technicians,detailed,120.0,43.3,0.185,0.36,24.34,50620.0,8.6,20.08,21.6,23.95,27.01,28.85,41770.0,44920.0,49820.0,56190.0,60000.0,,
11,DC,District of Columbia,17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,420.0,0.0,0.635,1.27,35.1,73010.0,2.3,14.64,27.72,39.04,44.39,48.52,30460.0,57660.0,81210.0,92330.0,100920.0,,
11,DC,District of Columbia,19-0000,"Life, Physical, and Social Science Occupations",major,19820.0,3.3,30.316,3.58,45.59,94840.0,6.1,18.87,30.03,44.39,60.2,73.39,39250.0,62470.0,92330.0,125220.0,152640.0,,
11,DC,District of Columbia,19-1012,Food Scientists and Technologists,detailed,80.0,40.1,0.122,1.16,37.76,78540.0,12.5,18.82,26.3,36.18,46.81,57.25,39140.0,54700.0,75250.0,97360.0,119090.0,,
11,DC,District of Columbia,19-1013,Soil and Plant Scientists,detailed,70.0,9.6,0.1,1.05,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,19-1022,Microbiologists,detailed,80.0,5.9,0.119,0.84,50.01,104030.0,4.9,33.22,41.1,50.84,60.7,71.21,69100.0,85490.0,105740.0,126250.0,148110.0,,
11,DC,District of Columbia,19-1023,Zoologists and Wildlife Biologists,detailed,90.0,4.7,0.14,0.98,49.51,102980.0,2.3,24.17,34.83,47.09,65.75,74.76,50270.0,72450.0,97940.0,136760.0,155490.0,,
11,DC,District of Columbia,19-1029,"Biological Scientists, All Other",detailed,310.0,9.7,0.468,1.96,48.12,100090.0,2.7,24.82,33.03,42.57,63.18,79.48,51630.0,68710.0,88540.0,131410.0,165310.0,,
11,DC,District of Columbia,19-1031,Conservation Scientists,detailed,160.0,43.9,0.249,1.76,38.97,81050.0,7.0,18.73,23.26,40.33,50.3,57.97,38950.0,48390.0,83890.0,104630.0,120570.0,,
11,DC,District of Columbia,19-1042,"Medical Scientists, Except Epidemiologists",detailed,200.0,3.2,0.313,0.43,45.94,95550.0,5.0,20.71,31.4,44.4,57.33,74.75,43080.0,65310.0,92350.0,119240.0,155480.0,,
11,DC,District of Columbia,19-2011,Astronomers,detailed,160.0,48.8,0.247,14.97,47.66,99120.0,8.5,29.96,37.2,45.66,56.64,74.75,62320.0,77370.0,94970.0,117800.0,155480.0,,
11,DC,District of Columbia,19-2012,Physicists,detailed,480.0,0.8,0.733,5.36,58.62,121920.0,2.9,38.39,49.57,55.76,74.75,74.76,79850.0,103100.0,115980.0,155480.0,155500.0,,
11,DC,District of Columbia,19-2021,Atmospheric and Space Scientists,detailed,50.0,28.7,0.079,1.01,40.77,84790.0,17.0,9.78,20.77,37.38,57.33,69.3,20340.0,43190.0,77760.0,119240.0,144150.0,,
11,DC,District of Columbia,19-2031,Chemists,detailed,330.0,5.0,0.509,0.78,50.28,104570.0,5.6,25.64,39.2,52.79,63.97,73.39,53330.0,81540.0,109810.0,133050.0,152650.0,,
11,DC,District of Columbia,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1310.0,4.2,2.004,3.1,53.94,112200.0,3.4,31.03,44.27,54.22,65.75,73.95,64550.0,92080.0,112780.0,136760.0,153810.0,,
11,DC,District of Columbia,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,70.0,8.6,0.115,0.42,61.56,128040.0,9.6,38.4,47.09,59.38,74.76,83.87,79860.0,97940.0,123510.0,155500.0,174450.0,,
11,DC,District of Columbia,19-2099,"Physical Scientists, All Other",detailed,800.0,7.2,1.218,6.29,57.82,120260.0,3.2,36.0,46.81,59.07,71.4,74.76,74880.0,97350.0,122870.0,148510.0,155500.0,,
11,DC,District of Columbia,19-3011,Economists,detailed,4130.0,3.9,6.312,52.19,53.96,112250.0,2.4,30.04,39.6,52.79,65.94,74.76,62480.0,82360.0,109810.0,137150.0,155500.0,,
11,DC,District of Columbia,19-3022,Survey Researchers,detailed,450.0,14.9,0.692,5.19,35.57,73980.0,9.2,15.42,22.39,29.01,40.29,58.94,32080.0,46570.0,60340.0,83810.0,122600.0,,
11,DC,District of Columbia,19-3031,"Clinical, Counseling, and School Psychologists",detailed,380.0,15.0,0.578,0.73,38.48,80030.0,4.7,17.7,26.9,35.99,44.77,54.12,36810.0,55960.0,74870.0,93120.0,112570.0,,
11,DC,District of Columbia,19-3039,"Psychologists, All Other",detailed,190.0,6.8,0.284,3.57,41.26,85830.0,2.2,25.47,35.99,43.4,48.51,55.64,52980.0,74860.0,90270.0,100910.0,115730.0,,
11,DC,District of Columbia,19-3041,Sociologists,detailed,120.0,28.2,0.185,10.3,48.48,100840.0,4.4,25.25,36.2,49.29,59.46,75.17,52520.0,75290.0,102530.0,123680.0,156340.0,,
11,DC,District of Columbia,19-3051,Urban and Regional Planners,detailed,130.0,1.3,0.199,0.69,49.13,102190.0,2.3,33.04,40.79,49.94,55.65,61.71,68720.0,84840.0,103870.0,115750.0,128350.0,,
11,DC,District of Columbia,19-3091,Anthropologists and Archeologists,detailed,60.0,8.1,0.089,1.92,43.84,91180.0,6.3,26.7,33.04,43.2,52.8,55.65,55540.0,68720.0,89850.0,109820.0,115750.0,,
11,DC,District of Columbia,19-3094,Political Scientists,detailed,3490.0,4.7,5.335,120.82,54.22,112780.0,3.3,29.74,41.81,55.64,65.76,74.75,61860.0,86950.0,115730.0,136770.0,155490.0,,
11,DC,District of Columbia,19-3099,"Social Scientists and Related Workers, All Other",detailed,2580.0,6.0,3.941,16.74,43.92,91360.0,1.8,26.25,35.99,42.0,52.26,64.07,54600.0,74870.0,87350.0,108710.0,133260.0,,
