AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,21-2021,"Directors, Religious Activities and Education",detailed,250,41.7,0.368,2.64,31.52,65560,13.9,17.09,24.49,28,41.79,49.39,35550,50930,58250,86930,102730,,
11,DC,District of Columbia,23-0000,Legal Occupations,major,39110,2.8,57.967,7.44,72.33,150450,4.2,31.35,47.92,70.03,88.32,#,65200,99670,145660,183710,#,,
11,DC,District of Columbia,23-1011,Lawyers,detailed,31420,3.2,46.57,10.43,81.13,168740,5.4,46.12,61.31,75.52,#,#,95930,127520,157090,#,#,,
11,DC,District of Columbia,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,60,4.6,0.088,1.78,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,23-2011,Paralegals and Legal Assistants,detailed,5750,5.2,8.523,4.23,36.03,74930,2.2,20.72,25.08,34.97,43.62,53.5,43090,52170,72740,90740,111270,,
11,DC,District of Columbia,23-2099,"Legal Support Workers, All Other",detailed,1330,7.7,1.97,5.9,33.68,70050,4.1,20.49,23.91,28.38,38.62,58.69,42620,49730,59030,80330,122080,,
11,DC,District of Columbia,25-0000,"Education, Training, and Library Occupations",major,34230,1.6,50.739,0.81,33.1,68840,3.5,13.87,19.82,28.87,40.69,56.29,28860,41220,60040,84640,117090,,
11,DC,District of Columbia,25-1011,"Business Teachers, Postsecondary",detailed,660,1.1,0.979,1.56,*,94330,7.4,*,*,*,*,*,31270,52500,81650,124590,170110,True,
11,DC,District of Columbia,25-1021,"Computer Science Teachers, Postsecondary",detailed,190,0,0.276,1.05,*,93010,2.8,*,*,*,*,*,40510,54090,84300,121020,157630,True,
11,DC,District of Columbia,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,240,2.9,0.362,0.91,*,79240,2.8,*,*,*,*,*,48840,59070,76110,94620,117300,True,
11,DC,District of Columbia,25-1031,"Architecture Teachers, Postsecondary",detailed,100,0,0.152,2.86,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
11,DC,District of Columbia,25-1032,"Engineering Teachers, Postsecondary",detailed,190,0,0.286,1.05,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
11,DC,District of Columbia,25-1042,"Biological Science Teachers, Postsecondary",detailed,290,0,0.423,1.08,*,86870,2,*,*,*,*,*,43530,55110,74730,105700,149540,True,
11,DC,District of Columbia,25-1052,"Chemistry Teachers, Postsecondary",detailed,120,0,0.171,1.08,*,103780,4.1,*,*,*,*,*,54580,64950,89330,132140,160240,True,
11,DC,District of Columbia,25-1053,"Environmental Science Teachers, Postsecondary",detailed,30,0,0.049,1.25,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
11,DC,District of Columbia,25-1054,"Physics Teachers, Postsecondary",detailed,140,0,0.214,2.04,*,96700,4,*,*,*,*,*,48780,59450,87360,118170,159590,True,
11,DC,District of Columbia,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,70,3.4,0.098,2.17,*,80370,4,*,*,*,*,*,49900,56840,77620,101080,123740,True,
11,DC,District of Columbia,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,140,0,0.205,3.03,*,84330,2.5,*,*,*,*,*,46500,57070,71560,98390,141510,True,
11,DC,District of Columbia,25-1063,"Economics Teachers, Postsecondary",detailed,320,0,0.47,4.63,*,113380,2.9,*,*,*,*,*,43760,58230,100040,149350,#,True,
11,DC,District of Columbia,25-1065,"Political Science Teachers, Postsecondary",detailed,1110,0,1.643,13.02,*,97500,3.3,*,*,*,*,*,52520,65070,87210,120970,159740,True,
11,DC,District of Columbia,25-1066,"Psychology Teachers, Postsecondary",detailed,220,4.7,0.331,1.18,*,80260,2.9,*,*,*,*,*,42830,56710,74740,97720,127330,True,
11,DC,District of Columbia,25-1067,"Sociology Teachers, Postsecondary",detailed,120,0,0.183,1.46,*,85490,2.6,*,*,*,*,*,47290,60910,76700,101770,146690,True,
11,DC,District of Columbia,25-1071,"Health Specialties Teachers, Postsecondary",detailed,890,0,1.318,1.06,*,127880,9,*,*,*,*,*,52140,72460,105820,168520,#,True,
11,DC,District of Columbia,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,330,1.1,0.487,1.16,*,73170,3.2,*,*,*,*,*,38240,51000,71220,92420,113180,True,
11,DC,District of Columbia,25-1081,"Education Teachers, Postsecondary",detailed,370,2.6,0.552,1.24,*,62730,3.3,*,*,*,*,*,31740,44410,56870,74990,100360,True,
11,DC,District of Columbia,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,80,0,0.116,1.05,*,74160,3.9,*,*,*,*,*,34410,52880,64170,81190,135780,True,
11,DC,District of Columbia,25-1112,"Law Teachers, Postsecondary",detailed,1210,0,1.798,15.2,*,121930,3.8,*,*,*,*,*,56240,71430,95060,159580,#,True,
11,DC,District of Columbia,25-1113,"Social Work Teachers, Postsecondary",detailed,**,**,**,**,*,75320,6.3,*,*,*,*,*,32900,48000,72790,100140,126730,True,
11,DC,District of Columbia,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,830,20.6,1.228,1.7,*,76630,3.9,*,*,*,*,*,39210,52970,70060,93650,121700,True,
11,DC,District of Columbia,25-1122,"Communications Teachers, Postsecondary",detailed,320,6.3,0.472,2.16,*,76810,3.3,*,*,*,*,*,47680,56780,71080,91390,121560,True,
11,DC,District of Columbia,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,500,3.4,0.747,1.32,*,69660,5.1,*,*,*,*,*,34730,44640,59210,86110,119590,True,
11,DC,District of Columbia,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,930,17.2,1.376,6.02,*,64270,3.3,*,*,*,*,*,40900,48200,57300,71800,97040,True,
11,DC,District of Columbia,25-1125,"History Teachers, Postsecondary",detailed,210,2.2,0.315,1.8,*,83340,3.3,*,*,*,*,*,46900,62610,80410,98270,132210,True,
11,DC,District of Columbia,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,310,0.7,0.456,2.66,*,78130,2.4,*,*,*,*,*,44710,54690,75640,94100,118940,True,
11,DC,District of Columbia,25-1191,Graduate Teaching Assistants,detailed,420,0,0.624,0.67,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
11,DC,District of Columbia,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,**,**,**,**,*,58940,2,*,*,*,*,*,29110,42490,56240,73840,93220,True,
11,DC,District of Columbia,25-1194,"Vocational Education Teachers, Postsecondary",detailed,140,17,0.21,0.23,31.01,64500,5.7,12.12,22.31,31.94,39.76,46.99,25210,46400,66430,82690,97730,,
11,DC,District of Columbia,25-1199,"Postsecondary Teachers, All Other",detailed,**,**,**,**,*,75700,9.7,*,*,*,*,*,25740,45780,61790,88150,140780,True,
11,DC,District of Columbia,25-2011,"Preschool Teachers, Except Special Education",detailed,970,16.6,1.44,0.55,17.08,35520,10,8.68,9.13,16.38,24.04,28.15,18050,18990,34070,50000,58560,,
11,DC,District of Columbia,25-2012,"Kindergarten Teachers, Except Special Education",detailed,120,19.8,0.185,0.16,*,49150,9.3,*,*,*,*,*,29800,34720,46670,59740,74560,True,
11,DC,District of Columbia,25-2021,"Elementary School Teachers, Except Special Education",detailed,3400,8,5.04,0.5,*,67010,9.7,*,*,*,*,*,34550,50990,61280,86850,108360,True,
11,DC,District of Columbia,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,1290,16.5,1.906,0.41,*,63370,6.1,*,*,*,*,*,40710,51480,60940,74130,93730,True,
11,DC,District of Columbia,25-2023,"Career/Technical Education Teachers, Middle School",detailed,**,**,**,**,*,52450,14.3,*,*,*,*,*,23080,38800,53670,64010,80240,True,
11,DC,District of Columbia,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,2670,10.9,3.958,0.56,*,59470,3.4,*,*,*,*,*,33840,38550,56510,72890,94880,True,
11,DC,District of Columbia,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,50,14.3,0.075,0.12,*,68140,6.2,*,*,*,*,*,50060,56030,67600,81370,92540,True,
11,DC,District of Columbia,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,680,27.9,1.013,0.68,*,59260,7.1,*,*,*,*,*,38940,45930,55800,68830,89390,True,
11,DC,District of Columbia,25-2053,"Special Education Teachers, Middle School",detailed,130,29.7,0.191,0.27,*,57710,7.7,*,*,*,*,*,36700,46300,55680,66160,79970,True,
11,DC,District of Columbia,25-2054,"Special Education Teachers, Secondary School",detailed,360,21,0.535,0.53,*,63530,5.6,*,*,*,*,*,44400,51990,59230,73370,92780,True,
11,DC,District of Columbia,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,400,28.5,0.599,1.23,25.94,53950,4,15.63,21.55,26.03,29.55,34.8,32500,44830,54150,61450,72380,,
11,DC,District of Columbia,25-3021,Self-Enrichment Education Teachers,detailed,350,20.3,0.524,0.35,24.99,51970,10.7,9.28,14.21,24.33,33.64,43.01,19310,29550,50600,69980,89450,,
11,DC,District of Columbia,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,2280,7.6,3.379,1.69,*,66440,7.8,*,*,*,*,*,35610,48910,63980,76750,101290,True,
11,DC,District of Columbia,25-3098,Substitute Teachers,detailed,410,17.3,0.611,0.13,13.59,28280,5.4,9.4,10.37,11.84,16.36,21.08,19550,21560,24630,34020,43840,,
11,DC,District of Columbia,25-4011,Archivists,detailed,150,6.2,0.219,5.51,35.53,73900,6.6,16.94,25.98,35.39,46.11,51.78,35240,54050,73610,95910,107710,,
11,DC,District of Columbia,25-4012,Curators,detailed,150,11.2,0.225,2.71,41.13,85540,4.4,22.19,30.33,38.77,44.21,78.55,46160,63090,80640,91950,163390,,
11,DC,District of Columbia,25-4013,Museum Technicians and Conservators,detailed,420,3.9,0.63,8.55,31.5,65510,2.4,20.78,23.97,30.34,38.42,43.62,43220,49860,63110,79920,90740,,
11,DC,District of Columbia,25-4021,Librarians,detailed,1220,3.8,1.805,1.83,38.59,80280,1.7,24.85,30.09,37.57,44.84,53.98,51690,62580,78140,93260,112270,,
11,DC,District of Columbia,25-4031,Library Technicians,detailed,720,5.8,1.068,1.53,22.55,46910,4.8,15.52,19.02,21.58,26.1,29.5,32280,39550,44890,54290,61360,,
11,DC,District of Columbia,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,30,27.2,0.051,0.76,29.31,60960,6.7,17.58,20.8,25.93,34.44,47.56,36560,43260,53940,71640,98930,,
11,DC,District of Columbia,25-9031,Instructional Coordinators,detailed,1780,10.1,2.643,2.67,39.68,82530,7,21.63,28.25,37.57,50.14,61.31,44990,58750,78140,104290,127520,,
11,DC,District of Columbia,25-9041,Teacher Assistants,detailed,3410,5.3,5.053,0.57,*,30180,2,*,*,*,*,*,21240,25810,29510,34460,38450,True,
11,DC,District of Columbia,25-9099,"Education, Training, and Library Workers, All Other",detailed,460,4.7,0.688,0.85,26.37,54850,9.1,13.18,17.3,24.46,35.2,42.21,27400,35990,50870,73230,87800,,
11,DC,District of Columbia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,29590,3.7,43.865,3.3,41.32,85950,2,16.98,24.97,36.4,50.44,70.53,35320,51940,75710,104910,146700,,
11,DC,District of Columbia,27-1011,Art Directors,detailed,240,18,0.354,1.44,49.55,103070,3.1,30.48,39.5,45.98,55.59,74.99,63410,82160,95630,115630,155990,,
11,DC,District of Columbia,27-1014,Multimedia Artists and Animators,detailed,90,13.5,0.138,0.64,33.24,69140,4.3,20.05,25.1,33.75,40.21,46.77,41710,52200,70200,83630,97280,,
11,DC,District of Columbia,27-1019,"Artists and Related Workers, All Other",detailed,1100,0.1,1.633,28.64,41.61,86560,2.8,26.75,36.36,42.42,47.55,53.33,55640,75630,88230,98900,110920,,
11,DC,District of Columbia,27-1023,Floral Designers,detailed,100,17.9,0.151,0.45,14.65,30480,13,9.39,11.36,13.37,15.88,25.03,19530,23630,27810,33020,52050,,
11,DC,District of Columbia,27-1024,Graphic Designers,detailed,1270,6.1,1.883,1.29,35.01,72820,3.4,21.43,26.37,33.91,42.42,50.36,44570,54860,70540,88230,104760,,
11,DC,District of Columbia,27-1025,Interior Designers,detailed,650,23.2,0.958,2.87,38.32,79710,8.6,20.92,25.36,31.95,41.69,63.29,43500,52750,66450,86720,131640,,
11,DC,District of Columbia,27-1026,Merchandise Displayers and Window Trimmers,detailed,60,38.6,0.088,0.13,18.1,37640,10.1,9.91,11.28,15.54,20.34,38.26,20610,23450,32330,42300,79570,,
11,DC,District of Columbia,27-1027,Set and Exhibit Designers,detailed,170,10.9,0.256,3.3,31.83,66200,4.2,17.5,25.07,33.14,39.43,44.44,36410,52150,68920,82020,92430,,
11,DC,District of Columbia,27-1029,"Designers, All Other",detailed,50,44,0.068,1.33,32.13,66830,17,17.43,21.65,28.13,43.84,47.31,36250,45030,58510,91200,98410,,
11,DC,District of Columbia,27-2011,Actors,detailed,250,22.8,0.369,0.84,*,*,*,*,*,*,*,*,*,*,*,*,*,,True
11,DC,District of Columbia,27-2012,Producers and Directors,detailed,1630,6.5,2.415,3.35,40.68,84610,2.7,19.29,28.9,41.2,50.36,58.72,40120,60110,85700,104750,122140,,
11,DC,District of Columbia,27-2022,Coaches and Scouts,detailed,430,6.9,0.639,0.41,*,57330,5.7,*,*,*,*,*,23090,34820,48360,69580,92410,True,
11,DC,District of Columbia,27-2031,Dancers,detailed,70,14.5,0.1,1.2,18.18,*,2.7,11.95,12.91,14.52,23.66,29.7,*,*,*,*,*,,True
11,DC,District of Columbia,27-2041,Music Directors and Composers,detailed,60,45.2,0.094,0.58,28.02,58280,11.8,9.15,17.12,22.97,36.54,45.66,19020,35600,47770,76010,94980,,
11,DC,District of Columbia,27-2042,Musicians and Singers,detailed,250,23,0.369,1.28,27.11,*,9,13.15,24.05,26.88,29.77,42.48,*,*,*,*,*,,True
11,DC,District of Columbia,27-3011,Radio and Television Announcers,detailed,**,**,**,**,31.11,64710,5.3,9.54,16.07,25.4,34.22,58.57,19840,33420,52830,71180,121820,,
11,DC,District of Columbia,27-3021,Broadcast News Analysts,detailed,50,33.7,0.075,2.36,30.38,63190,15.2,15.09,17.6,24.71,33.53,45.93,31390,36610,51400,69750,95540,,
11,DC,District of Columbia,27-3022,Reporters and Correspondents,detailed,2220,12.5,3.288,10.51,35.95,74770,3.4,15.41,22.11,32.06,46.91,62.51,32050,46000,66680,97580,130020,,
11,DC,District of Columbia,27-3031,Public Relations Specialists,detailed,12520,4.3,18.554,12.05,48,99830,3.3,18.76,26.32,39.93,60.48,#,39020,54750,83060,125810,#,,
11,DC,District of Columbia,27-3041,Editors,detailed,2660,6.9,3.945,5.48,37.88,78790,3,17.26,24.44,33.54,45.97,61.74,35890,50830,69770,95610,128410,,
11,DC,District of Columbia,27-3042,Technical Writers,detailed,800,8.3,1.179,3.3,38.44,79950,2,24.06,31.61,38.73,46.53,54.76,50040,65740,80560,96780,113910,,
11,DC,District of Columbia,27-3043,Writers and Authors,detailed,1250,7.5,1.85,5.75,42.5,88390,5.9,19.38,30.26,42.42,53.32,61.19,40320,62940,88230,110910,127280,,
11,DC,District of Columbia,27-3091,Interpreters and Translators,detailed,300,22.3,0.452,1.23,33.96,70640,8.8,14.48,19.42,34.56,45.92,54.77,30120,40390,71890,95510,113910,,
11,DC,District of Columbia,27-3099,"Media and Communication Workers, All Other",detailed,270,9,0.401,2.12,33.46,69600,3.6,19.16,24.06,30.44,41.98,48.94,39850,50050,63320,87320,101790,,
11,DC,District of Columbia,27-4011,Audio and Video Equipment Technicians,detailed,590,9.7,0.881,1.98,26.86,55860,2.6,16,19.55,24.49,32.92,40.07,33290,40670,50950,68470,83340,,
11,DC,District of Columbia,27-4012,Broadcast Technicians,detailed,380,9.8,0.57,2.9,34.86,72510,3.9,18.87,26.89,39.18,43.89,45.22,39240,55930,81490,91280,94060,,
11,DC,District of Columbia,27-4013,Radio Operators,detailed,120,24.9,0.184,22.49,23.45,48770,6.9,13.62,23.35,25.88,26.57,28.38,28330,48570,53830,55270,59040,,
11,DC,District of Columbia,27-4014,Sound Engineering Technicians,detailed,180,8.8,0.261,2.57,29.38,61100,5.5,15.48,20.26,27.46,36.24,47.29,32210,42130,57110,75370,98370,,
11,DC,District of Columbia,27-4021,Photographers,detailed,180,22.4,0.264,0.68,31.93,66410,7.1,15.02,19.35,29.63,43.31,52.16,31240,40240,61630,90070,108490,,
11,DC,District of Columbia,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,330,13.2,0.483,3.56,32.81,68240,6,12.93,20.49,33.4,43.85,52.18,26900,42620,69480,91210,108530,,
11,DC,District of Columbia,27-4032,Film and Video Editors,detailed,190,22.3,0.284,1.57,32.99,68610,7.2,13.63,18.38,31.47,43.45,53.43,28350,38240,65450,90380,111130,,
11,DC,District of Columbia,27-4099,"Media and Communication Equipment Workers, All Other",detailed,470,4,0.697,5.33,45.34,94300,4.3,30.34,39.43,46.13,53.32,56.21,63100,82020,95960,110910,116910,,
11,DC,District of Columbia,29-0000,Healthcare Practitioners and Technical Occupations,major,31010,4.3,45.964,0.79,43.53,90530,3,21.1,26.99,36.14,48.4,76.03,43890,56140,75160,100670,158140,,
11,DC,District of Columbia,29-1021,"Dentists, General",detailed,240,39.8,0.355,0.49,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,29-1029,"Dentists, All Other Specialists",detailed,30,3.1,0.049,1.22,66.09,137470,11,24.42,24.43,79.87,#,#,50800,50810,166140,#,#,,
11,DC,District of Columbia,29-1031,Dietitians and Nutritionists,detailed,210,7.2,0.316,0.72,27.51,57230,7.1,13.97,18.24,27.45,35.23,41.21,29050,37940,57100,73280,85720,,
11,DC,District of Columbia,29-1041,Optometrists,detailed,50,49,0.081,0.33,49.39,102720,9.5,15.15,37.89,53.49,64.31,72.76,31520,78810,111260,133760,151340,,
11,DC,District of Columbia,29-1051,Pharmacists,detailed,750,9,1.107,0.51,53.62,111530,2.3,34.85,50.5,55.19,60.64,68.64,72480,105040,114790,126130,142780,,
11,DC,District of Columbia,29-1061,Anesthesiologists,detailed,270,18.4,0.401,1.8,101.33,210770,10.1,26.69,65.35,#,#,#,55510,135930,#,#,#,,
11,DC,District of Columbia,29-1062,Family and General Practitioners,detailed,940,18.2,1.386,1.5,92.59,192590,6.1,42.43,67.69,88.28,#,#,88260,140800,183630,#,#,,
11,DC,District of Columbia,29-1063,"Internists, General",detailed,1000,3.2,1.486,4.15,44.66,92890,9.4,24.01,25.55,28.11,35.11,#,49940,53140,58470,73020,#,,
11,DC,District of Columbia,29-1064,Obstetricians and Gynecologists,detailed,150,19.4,0.216,1.34,71.72,149170,17,17.89,26.81,65.43,#,#,37210,55760,136100,#,#,,
11,DC,District of Columbia,29-1065,"Pediatricians, General",detailed,**,**,**,**,43.08,89600,5.6,24.69,26.7,30.72,60.62,74.59,51350,55530,63910,126080,155150,,
11,DC,District of Columbia,29-1066,Psychiatrists,detailed,270,9.3,0.402,2.16,61.92,128790,7.5,24.12,26.93,61.95,#,#,50170,56010,128860,#,#,,
11,DC,District of Columbia,29-1067,Surgeons,detailed,540,16.3,0.801,2.63,91.4,190110,10.3,26.34,29.86,#,#,#,54790,62100,#,#,#,,
11,DC,District of Columbia,29-1069,"Physicians and Surgeons, All Other",detailed,2160,7.4,3.195,1.39,81,168480,7.8,26.56,32.67,83,#,#,55240,67950,172640,#,#,,
11,DC,District of Columbia,29-1071,Physician Assistants,detailed,450,8.3,0.669,0.99,44.5,92550,4.1,27.69,34.62,46.36,55.34,61.92,57600,72000,96430,115110,128800,,
11,DC,District of Columbia,29-1081,Podiatrists,detailed,30,29.6,0.046,0.7,69.59,144740,21,17.15,50.78,68.71,88.66,#,35660,105610,142920,184400,#,,
11,DC,District of Columbia,29-1122,Occupational Therapists,detailed,610,20.4,0.909,1.11,41.4,86110,2.9,30.47,34.34,40.48,47.01,56.71,63390,71420,84210,97770,117950,,
11,DC,District of Columbia,29-1123,Physical Therapists,detailed,760,10,1.123,0.76,40.37,83970,2,30.34,33.44,39.21,47.12,55.17,63110,69550,81560,98020,114750,,
11,DC,District of Columbia,29-1124,Radiation Therapists,detailed,70,9.9,0.11,0.91,40.52,84280,4.3,28.4,32.87,39,45.92,53.87,59060,68360,81130,95520,112050,,
11,DC,District of Columbia,29-1125,Recreational Therapists,detailed,160,13.9,0.235,1.77,24.33,50600,6.9,9.46,14.46,25.83,32.99,37.4,19690,30070,53740,68620,77800,,
11,DC,District of Columbia,29-1126,Respiratory Therapists,detailed,440,10.8,0.647,0.73,31.22,64950,5.1,22.69,24.28,30.97,36.36,43.01,47200,50510,64420,75640,89460,,
11,DC,District of Columbia,29-1127,Speech-Language Pathologists,detailed,360,12.9,0.54,0.58,41.08,85440,4.3,24.9,32.24,40.56,49.42,58.91,51790,67050,84360,102780,122530,,
11,DC,District of Columbia,29-1131,Veterinarians,detailed,100,28.7,0.155,0.34,46.67,97080,4.9,30.42,39.54,44.07,50.22,74.07,63280,82240,91670,104460,154070,,
11,DC,District of Columbia,29-1141,Registered Nurses,detailed,11030,5.2,16.354,0.82,38.48,80040,1.8,26.52,31.17,38.29,44.52,51.44,55160,64840,79640,92590,106990,,
11,DC,District of Columbia,29-1151,Nurse Anesthetists,detailed,110,11.1,0.162,0.6,83.31,173290,5.4,63.67,68.94,77.4,#,#,132420,143390,161000,#,#,,
11,DC,District of Columbia,29-1171,Nurse Practitioners,detailed,570,13.2,0.837,0.93,43.96,91430,4.5,25.95,36.46,46.45,53.68,58.77,53970,75830,96610,111650,122230,,
11,DC,District of Columbia,29-1181,Audiologists,detailed,70,20.1,0.097,1.07,43.88,91280,3.6,23.52,32.87,41.41,59.89,68.47,48920,68360,86130,124570,142420,,
11,DC,District of Columbia,29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,490,7.5,0.724,2.77,56.78,118100,6,31.36,40.39,54.49,66.41,75.53,65230,84000,113340,138140,157100,,
11,DC,District of Columbia,29-2011,Medical and Clinical Laboratory Technologists,detailed,850,7.4,1.264,1.06,32.56,67720,2.5,21.41,26.55,32.48,37.76,44.68,44530,55210,67550,78550,92930,,
11,DC,District of Columbia,29-2012,Medical and Clinical Laboratory Technicians,detailed,570,14.4,0.841,0.71,21.74,45210,6.1,15.37,16.69,19.09,25.72,32.88,31970,34710,39700,53490,68400,,
11,DC,District of Columbia,29-2021,Dental Hygienists,detailed,420,28.2,0.62,0.43,45.95,95570,8.3,25.19,46.33,50.63,54.65,57.05,52400,96360,105320,113660,118670,,
11,DC,District of Columbia,29-2031,Cardiovascular Technologists and Technicians,detailed,160,10.4,0.234,0.62,34.9,72590,2.9,20.85,27.89,35.52,42.37,47.54,43370,58000,73880,88130,98890,,
11,DC,District of Columbia,29-2032,Diagnostic Medical Sonographers,detailed,190,28.9,0.282,0.64,40.93,85140,3.3,29.51,34.28,41.35,47.52,55.32,61390,71310,86010,98840,115070,,
11,DC,District of Columbia,29-2033,Nuclear Medicine Technologists,detailed,70,48.3,0.106,0.7,37.72,78460,6.2,30.41,32.39,35.7,42.95,50.86,63240,67370,74260,89330,105800,,
11,DC,District of Columbia,29-2034,Radiologic Technologists,detailed,510,5.8,0.759,0.53,34.87,72530,2.8,24.45,28.88,35.09,41.77,46.31,50860,60080,72980,86880,96310,,
11,DC,District of Columbia,29-2035,Magnetic Resonance Imaging Technologists,detailed,100,20.6,0.144,0.59,39.1,81330,3.8,28.74,33.48,39.49,45.18,49.02,59780,69630,82140,93980,101960,,
11,DC,District of Columbia,29-2041,Emergency Medical Technicians and Paramedics,detailed,1220,2.8,1.814,1.04,27.11,56390,2.9,21.1,24.58,26.03,28.89,35.05,43890,51130,54140,60100,72900,,
11,DC,District of Columbia,29-2052,Pharmacy Technicians,detailed,710,7.6,1.048,0.38,16.62,34560,7.1,10.21,11.7,16.33,20.6,23.63,21240,24340,33960,42840,49160,,
11,DC,District of Columbia,29-2053,Psychiatric Technicians,detailed,160,9.4,0.235,0.49,18.62,38740,5.2,12.22,15.72,18.08,21.83,26.06,25420,32690,37600,45400,54210,,
11,DC,District of Columbia,29-2055,Surgical Technologists,detailed,250,4.4,0.377,0.52,27.49,57170,2.4,19.82,24.34,27.62,31.98,35.8,41220,50620,57450,66520,74460,,
11,DC,District of Columbia,29-2056,Veterinary Technologists and Technicians,detailed,60,21.9,0.085,0.12,15.66,32570,6.8,8.82,10.82,15.78,19.89,22.57,18340,22500,32830,41360,46940,,
11,DC,District of Columbia,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1500,11.5,2.227,0.43,25.33,52680,2.1,19.39,21.49,24.67,28.1,33.1,40330,44710,51320,58450,68850,,
11,DC,District of Columbia,29-2071,Medical Records and Health Information Technicians,detailed,570,22.1,0.842,0.62,33.22,69100,12.2,15.43,19.03,22.91,30.05,55.24,32100,39590,47650,62510,114890,,
11,DC,District of Columbia,29-2081,"Opticians, Dispensing",detailed,210,28.1,0.308,0.57,18.08,37600,6.2,10.82,13.18,17.76,22.27,26.95,22500,27420,36940,46320,56070,,
11,DC,District of Columbia,29-2099,"Health Technologists and Technicians, All Other",detailed,430,12.8,0.631,0.89,25.17,52340,7.4,11.59,16.23,23.02,32.84,42.66,24100,33750,47890,68320,88720,,
11,DC,District of Columbia,29-9011,Occupational Health and Safety Specialists,detailed,300,5.7,0.445,0.92,41.22,85740,3.1,27.02,32.59,39.55,49,56.2,56200,67790,82270,101910,116900,,
11,DC,District of Columbia,29-9012,Occupational Health and Safety Technicians,detailed,40,46.7,0.06,0.58,29.36,61070,4.1,17.04,20.8,25.99,37.42,47.93,35450,43270,54060,77830,99690,,
11,DC,District of Columbia,29-9091,Athletic Trainers,detailed,90,16.5,0.134,0.81,*,63730,7.7,*,*,*,*,*,33490,41530,49540,89820,108070,True,
11,DC,District of Columbia,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,150,34.2,0.225,0.75,28.23,58720,11.8,11.25,16.45,23.38,36.17,52.72,23400,34210,48630,75230,109660,,
11,DC,District of Columbia,31-0000,Healthcare Support Occupations,major,10980,5.6,16.268,0.56,14.89,30970,2.4,9.87,11.29,13.69,17.52,21.87,20520,23490,28470,36440,45490,,
11,DC,District of Columbia,31-1011,Home Health Aides,detailed,4020,11.2,5.959,1.01,11.72,24380,1.8,9.21,10.11,11.39,13.17,14.38,19160,21030,23690,27390,29900,,
11,DC,District of Columbia,31-1014,Nursing Assistants,detailed,3420,9.6,5.068,0.48,14.87,30940,2.4,10.57,12.21,14.5,17.33,19.74,21990,25400,30160,36040,41060,,
11,DC,District of Columbia,31-1015,Orderlies,detailed,320,33.3,0.467,1.2,13.85,28810,2.1,9.74,11.75,13.41,15.59,18.35,20260,24440,27890,32440,38160,,
11,DC,District of Columbia,31-2011,Occupational Therapy Assistants,detailed,40,19.5,0.058,0.24,28.06,58370,5.9,16.17,23.81,27.44,33.42,37.67,33630,49520,57070,69520,78360,,
11,DC,District of Columbia,31-2012,Occupational Therapy Aides,detailed,40,8.8,0.061,0.96,21.42,44560,12,12.3,13.84,18.94,23.11,45.88,25590,28780,39400,48070,95420,,
11,DC,District of Columbia,31-2021,Physical Therapist Assistants,detailed,100,22.2,0.149,0.26,24.22,50380,3.2,15.27,17.75,23.49,29.04,35.93,31760,36910,48860,60400,74730,,
