PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1081,Logisticians,detailed,5130.0,2.7,3.538,3.9,38.31,79690.0,2.3,27.17,31.98,37.85,44.67,51.94,56510.0,66510.0,78730.0,92920.0,108040.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1111,Management Analysts,detailed,10520.0,4.3,7.258,1.69,48.49,100860.0,6.0,26.99,34.23,45.02,58.66,75.13,56150.0,71210.0,93650.0,122020.0,156260.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1121,"Meeting, Convention, and Event Planners",detailed,**,**,**,**,24.72,51410.0,2.4,16.26,19.26,22.06,28.31,37.89,33820.0,40050.0,45880.0,58890.0,78810.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1131,Fundraisers,detailed,1340.0,13.2,0.922,2.42,25.45,52950.0,5.1,15.35,19.5,23.86,31.38,38.37,31930.0,40560.0,49630.0,65280.0,79810.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,980.0,8.4,0.675,1.1,36.22,75340.0,4.0,21.17,25.49,33.14,44.72,57.31,44040.0,53020.0,68940.0,93010.0,119200.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1151,Training and Development Specialists,detailed,2420.0,5.8,1.668,0.99,37.4,77800.0,2.4,23.58,30.19,37.36,44.84,53.35,49040.0,62790.0,77700.0,93270.0,110960.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1161,Market Research Analysts and Marketing Specialists,detailed,10910.0,4.1,7.527,2.32,40.35,83920.0,6.3,18.19,24.33,36.46,54.85,67.64,37830.0,50600.0,75840.0,114090.0,140680.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1199,"Business Operations Specialists, All Other",detailed,16930.0,2.5,11.676,1.65,35.69,74240.0,2.7,19.88,24.87,32.95,44.2,56.22,41360.0,51740.0,68530.0,91940.0,116940.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2011,Accountants and Auditors,detailed,16420.0,3.3,11.323,1.29,37.17,77310.0,3.8,22.39,26.63,33.66,44.16,58.02,46560.0,55390.0,70000.0,91850.0,120680.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2021,Appraisers and Assessors of Real Estate,detailed,580.0,25.2,0.397,0.87,34.32,71380.0,6.6,20.48,25.14,32.86,42.12,50.37,42610.0,52290.0,68350.0,87610.0,104760.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2041,Credit Analysts,detailed,640.0,19.7,0.441,0.88,38.5,80090.0,6.0,23.25,27.55,34.0,46.12,60.05,48360.0,57300.0,70720.0,95940.0,124900.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2051,Financial Analysts,detailed,2170.0,5.1,1.499,0.79,40.17,83560.0,2.4,25.34,30.96,37.67,44.93,55.96,52710.0,64400.0,78350.0,93450.0,116400.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2052,Personal Financial Advisors,detailed,2820.0,11.2,1.943,1.4,55.49,115420.0,6.5,18.01,28.09,44.13,72.5,#,37450.0,58430.0,91790.0,150810.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2053,Insurance Underwriters,detailed,1640.0,18.4,1.134,1.62,39.79,82760.0,3.2,24.15,30.17,38.57,47.44,60.5,50240.0,62750.0,80230.0,98670.0,125850.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2061,Financial Examiners,detailed,180.0,5.7,0.127,0.55,43.66,90820.0,8.6,27.64,31.49,39.45,56.9,68.95,57500.0,65500.0,82060.0,118350.0,143420.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2071,Credit Counselors,detailed,140.0,33.7,0.098,0.47,19.48,40510.0,2.9,14.85,16.21,18.29,22.18,26.49,30890.0,33720.0,38050.0,46140.0,55110.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2072,Loan Officers,detailed,3350.0,8.5,2.313,1.02,41.26,85820.0,5.4,19.88,26.79,34.14,48.66,70.88,41350.0,55720.0,71010.0,101210.0,147430.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,440.0,0.0,0.301,0.62,31.11,64700.0,1.9,20.27,23.88,27.59,37.66,47.57,42170.0,49670.0,57380.0,78330.0,98950.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2082,Tax Preparers,detailed,470.0,30.4,0.322,0.63,15.8,32860.0,2.5,10.96,12.56,14.44,17.39,21.59,22790.0,26120.0,30020.0,36170.0,44910.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2099,"Financial Specialists, All Other",detailed,1240.0,6.6,0.857,0.77,28.79,59890.0,4.9,19.33,21.16,25.31,34.1,44.66,40200.0,44010.0,52630.0,70930.0,92890.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,115870.0,1.5,79.92,2.87,49.35,102640.0,5.4,26.81,37.53,49.34,59.9,70.97,55760.0,78070.0,102630.0,124590.0,147610.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1111,Computer and Information Research Scientists,detailed,770.0,3.6,0.53,2.88,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1121,Computer Systems Analysts,detailed,11400.0,6.4,7.866,2.06,48.03,99910.0,4.8,30.48,36.29,45.05,54.26,67.58,63400.0,75480.0,93700.0,112870.0,140560.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1122,Information Security Analysts,detailed,1690.0,6.9,1.167,1.98,47.14,98060.0,2.0,30.79,39.83,48.68,54.88,59.89,64040.0,82850.0,101250.0,114140.0,124570.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1131,Computer Programmers,detailed,14050.0,3.3,9.694,4.12,55.54,115530.0,6.8,33.03,45.26,55.31,66.65,78.39,68710.0,94150.0,115050.0,138640.0,163060.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1132,"Software Developers, Applications",detailed,48440.0,1.9,33.409,6.88,54.32,112990.0,4.2,36.38,45.74,53.59,63.97,73.14,75680.0,95130.0,111470.0,133060.0,152130.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1133,"Software Developers, Systems Software",detailed,7560.0,5.4,5.218,1.85,53.44,111160.0,2.5,33.39,43.31,53.64,64.58,72.22,69450.0,90090.0,111570.0,134320.0,150230.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1134,Web Developers,detailed,4230.0,7.1,2.92,3.43,41.97,87290.0,5.8,22.01,30.59,40.16,53.08,66.2,45780.0,63620.0,83530.0,110400.0,137700.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1141,Database Administrators,detailed,2250.0,5.0,1.552,1.79,44.51,92580.0,2.1,28.93,35.55,44.35,53.53,61.53,60180.0,73940.0,92250.0,111340.0,127980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1142,Network and Computer Systems Administrators,detailed,5210.0,5.0,3.591,1.31,40.53,84300.0,1.3,25.71,31.89,40.05,48.25,57.02,53480.0,66330.0,83310.0,100370.0,118600.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1143,Computer Network Architects,detailed,3270.0,4.1,2.256,2.12,52.63,109460.0,1.8,37.21,44.1,52.43,61.17,71.04,77400.0,91730.0,109050.0,127240.0,147770.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1151,Computer User Support Specialists,detailed,8420.0,4.3,5.805,1.42,29.07,60470.0,6.4,15.67,20.34,26.72,34.76,47.3,32590.0,42300.0,55570.0,72310.0,98380.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1152,Computer Network Support Specialists,detailed,2670.0,8.4,1.843,1.48,34.0,70720.0,3.5,20.64,25.62,31.97,40.02,52.08,42930.0,53290.0,66490.0,83240.0,108330.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1199,"Computer Occupations, All Other",detailed,3000.0,8.7,2.067,1.4,34.24,71220.0,3.3,13.89,23.5,33.51,45.46,55.24,28890.0,48890.0,69690.0,94560.0,114890.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2011,Actuaries,detailed,420.0,34.2,0.289,1.91,45.34,94320.0,2.2,28.87,34.57,42.15,54.04,67.46,60050.0,71910.0,87670.0,112400.0,140320.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2021,Mathematicians,detailed,100.0,2.4,0.067,2.92,59.1,122920.0,4.5,36.46,50.02,62.19,72.04,83.74,75840.0,104050.0,129360.0,149840.0,174170.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2031,Operations Research Analysts,detailed,1760.0,3.4,1.214,2.21,41.46,86230.0,2.9,29.52,34.22,40.95,47.48,56.56,61410.0,71180.0,85170.0,98770.0,117650.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2041,Statisticians,detailed,620.0,13.1,0.425,2.26,38.14,79320.0,3.8,24.28,27.65,36.17,45.68,56.05,50490.0,57510.0,75240.0,95020.0,116580.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,50710.0,3.0,34.976,1.95,42.51,88420.0,1.4,24.94,32.28,41.52,52.4,63.4,51880.0,67140.0,86360.0,108980.0,131870.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1011,"Architects, Except Landscape and Naval",detailed,2210.0,18.4,1.526,2.4,36.13,75150.0,2.8,23.94,27.58,33.65,42.13,54.15,49790.0,57370.0,70000.0,87630.0,112640.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1012,Landscape Architects,detailed,680.0,46.4,0.471,3.82,30.19,62800.0,3.6,19.58,22.15,30.43,35.84,42.87,40730.0,46080.0,63300.0,74560.0,89160.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,detailed,190.0,17.0,0.132,1.55,38.29,79650.0,3.6,26.28,32.89,39.7,44.39,49.2,54670.0,68420.0,82580.0,92340.0,102330.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1022,Surveyors,detailed,290.0,24.3,0.199,0.64,31.95,66460.0,7.3,18.01,25.28,32.75,38.15,43.93,37450.0,52590.0,68130.0,79360.0,91380.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2011,Aerospace Engineers,detailed,8010.0,6.1,5.524,10.24,50.71,105480.0,1.8,35.29,41.31,49.71,59.27,69.75,73410.0,85930.0,103400.0,123280.0,145080.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2031,Biomedical Engineers,detailed,320.0,21.6,0.222,1.48,37.67,78360.0,8.0,20.47,24.41,30.95,45.5,65.73,42580.0,50770.0,64380.0,94630.0,136710.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2041,Chemical Engineers,detailed,110.0,21.1,0.078,0.31,38.23,79520.0,8.6,20.12,23.97,38.69,48.51,60.22,41840.0,49850.0,80480.0,100890.0,125250.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2051,Civil Engineers,detailed,6150.0,6.8,4.242,2.15,41.46,86250.0,2.0,28.51,32.8,40.12,49.34,57.43,59290.0,68220.0,83460.0,102630.0,119450.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2061,Computer Hardware Engineers,detailed,1140.0,26.2,0.786,1.34,55.83,116120.0,7.5,35.55,42.47,53.08,66.89,81.82,73940.0,88330.0,110410.0,139120.0,170180.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2071,Electrical Engineers,detailed,4110.0,6.2,2.835,2.24,48.66,101210.0,1.9,32.18,39.58,47.83,58.28,68.5,66930.0,82330.0,99490.0,121230.0,142470.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",detailed,2320.0,7.6,1.597,1.56,49.83,103640.0,2.2,32.64,40.1,48.59,58.81,70.04,67890.0,83400.0,101060.0,122320.0,145680.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2081,Environmental Engineers,detailed,920.0,11.7,0.636,1.59,43.98,91470.0,2.1,27.64,34.94,43.49,53.09,61.2,57480.0,72670.0,90460.0,110430.0,127290.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,180.0,19.9,0.121,0.67,45.71,95080.0,2.8,34.84,39.76,45.43,52.79,58.16,72460.0,82690.0,94490.0,109810.0,120970.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2112,Industrial Engineers,detailed,4920.0,7.5,3.393,1.95,43.92,91350.0,1.4,30.99,36.43,43.69,52.18,58.42,64460.0,75780.0,90880.0,108540.0,121520.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2121,Marine Engineers and Naval Architects,detailed,340.0,36.0,0.234,4.68,46.14,95980.0,3.4,31.33,35.86,45.0,55.16,65.96,65160.0,74580.0,93600.0,114730.0,137200.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2141,Mechanical Engineers,detailed,3700.0,7.8,2.553,1.31,45.25,94120.0,2.3,29.65,35.76,44.52,54.41,64.97,61670.0,74380.0,92590.0,113180.0,135130.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,40.0,15.6,0.025,0.42,42.34,88070.0,7.5,26.58,32.69,40.18,46.58,62.88,55280.0,67990.0,83560.0,96890.0,130790.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2199,"Engineers, All Other",detailed,2380.0,14.5,1.644,1.8,44.37,92290.0,3.9,20.27,26.59,45.52,58.89,69.7,42150.0,55320.0,94680.0,122500.0,144970.0,NA,NA
