PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3021,Computer and Information Systems Managers,detailed,7930.0,3.0,5.626,2.37,70.14,145890.0,3.5,42.83,53.5,66.31,82.1,#,89080.0,111270.0,137920.0,170760.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3031,Financial Managers,detailed,6630.0,2.7,4.704,1.26,60.56,125960.0,1.5,34.25,42.71,54.72,71.86,#,71240.0,88830.0,113820.0,149460.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3051,Industrial Production Managers,detailed,1660.0,4.4,1.176,0.95,52.13,108440.0,1.9,30.71,38.93,50.07,63.56,78.07,63880.0,80970.0,104140.0,132210.0,162390.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3061,Purchasing Managers,detailed,1290.0,3.6,0.915,1.72,57.28,119140.0,2.8,31.15,43.0,54.49,68.3,85.44,64790.0,89440.0,113340.0,142070.0,177710.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3071,"Transportation, Storage, and Distribution Managers",detailed,1940.0,6.1,1.373,1.81,49.98,103970.0,2.5,26.91,36.21,47.5,60.55,74.51,55970.0,75320.0,98810.0,125950.0,154980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3111,Compensation and Benefits Managers,detailed,250.0,12.1,0.18,1.18,59.63,124020.0,3.6,35.45,41.05,51.58,69.76,#,73740.0,85380.0,107280.0,145100.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3121,Human Resources Managers,detailed,1920.0,3.1,1.362,1.81,55.57,115580.0,2.0,31.75,41.29,52.59,67.29,84.09,66040.0,85880.0,109400.0,139970.0,174900.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-3131,Training and Development Managers,detailed,450.0,7.5,0.318,1.52,54.12,112560.0,3.2,33.14,40.45,51.8,66.5,80.39,68920.0,84140.0,107740.0,138330.0,167200.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9021,Construction Managers,detailed,2530.0,15.1,1.798,1.13,49.79,103570.0,5.4,28.34,37.7,44.77,56.48,73.2,58960.0,78410.0,93130.0,117480.0,152250.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,410.0,20.3,0.293,0.79,25.42,52870.0,7.6,15.34,17.13,23.48,29.26,43.24,31900.0,35630.0,48840.0,60860.0,89940.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9032,"Education Administrators, Elementary and Secondary School",detailed,1340.0,3.8,0.953,0.55,*,104710.0,1.2,*,*,*,*,*,77090.0,98110.0,107380.0,116500.0,128290.0,TRUE,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9033,"Education Administrators, Postsecondary",detailed,1100.0,6.2,0.779,0.83,49.61,103190.0,7.3,29.24,34.5,42.53,56.53,82.93,60810.0,71770.0,88450.0,117580.0,172490.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9039,"Education Administrators, All Other",detailed,430.0,22.0,0.307,1.36,31.5,65520.0,6.7,17.29,20.7,28.03,40.14,49.7,35960.0,43060.0,58310.0,83480.0,103370.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9041,Architectural and Engineering Managers,detailed,3810.0,3.7,2.703,1.88,65.28,135790.0,1.8,46.65,54.27,64.47,74.21,87.48,97040.0,112880.0,134090.0,154360.0,181950.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9051,Food Service Managers,detailed,**,**,**,**,32.55,67700.0,11.8,17.99,21.68,34.75,42.79,45.92,37410.0,45100.0,72270.0,89010.0,95520.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9061,Funeral Service Managers,detailed,**,**,**,**,40.24,83710.0,17.6,20.95,30.81,43.08,52.21,56.33,43580.0,64080.0,89610.0,108600.0,117170.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9071,Gaming Managers,detailed,110.0,22.3,0.075,2.18,37.33,77640.0,4.3,25.68,30.3,34.74,43.3,57.22,53420.0,63030.0,72250.0,90070.0,119010.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9081,Lodging Managers,detailed,190.0,20.0,0.135,0.59,27.18,56520.0,5.8,16.1,18.26,24.27,33.54,44.86,33490.0,37970.0,50490.0,69770.0,93310.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9111,Medical and Health Services Managers,detailed,**,**,**,**,54.41,113180.0,2.6,31.52,40.06,50.41,62.99,83.62,65550.0,83330.0,104840.0,131030.0,173920.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9121,Natural Sciences Managers,detailed,930.0,7.1,0.658,1.77,66.68,138700.0,2.9,40.08,48.74,60.81,78.54,#,83370.0,101380.0,126490.0,163370.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9131,Postmasters and Mail Superintendents,detailed,50.0,0.0,0.032,0.17,39.33,81800.0,2.1,27.32,32.43,38.83,46.37,50.87,56820.0,67460.0,80760.0,96460.0,105800.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9141,"Property, Real Estate, and Community Association Managers",detailed,2670.0,11.3,1.898,1.55,33.92,70560.0,4.1,15.66,23.74,29.1,40.68,57.26,32580.0,49370.0,60520.0,84610.0,119090.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9151,Social and Community Service Managers,detailed,1120.0,7.5,0.795,0.9,35.18,73170.0,2.5,22.81,27.01,32.91,40.29,53.24,47450.0,56180.0,68460.0,83800.0,110730.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9161,Emergency Management Directors,detailed,70.0,8.6,0.047,0.64,41.38,86070.0,2.5,28.06,33.8,41.63,48.92,56.02,58370.0,70310.0,86590.0,101750.0,116520.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9199,"Managers, All Other",detailed,4430.0,3.9,3.144,1.21,53.21,110680.0,1.7,30.88,40.09,51.04,63.86,77.44,64220.0,83380.0,106150.0,132830.0,161080.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,101090.0,1.6,71.723,1.46,36.91,76770.0,3.2,20.34,26.12,34.51,44.8,56.81,42310.0,54330.0,71770.0,93170.0,118170.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,130.0,31.8,0.091,1.14,27.43,57050.0,5.2,16.36,21.47,26.71,32.44,37.92,34040.0,44660.0,55560.0,67480.0,78860.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,2530.0,9.4,1.795,2.15,32.71,68050.0,5.5,16.45,21.05,27.07,37.46,52.19,34220.0,43780.0,56310.0,77920.0,108560.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,5820.0,3.1,4.127,1.91,35.18,73170.0,2.7,21.71,27.45,35.16,43.1,50.26,45150.0,57090.0,73140.0,89640.0,104530.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,3760.0,9.5,2.664,1.32,31.66,65860.0,2.1,21.7,25.6,30.44,36.47,43.53,45130.0,53240.0,63310.0,75860.0,90550.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1041,Compliance Officers,detailed,3090.0,3.1,2.196,1.26,33.6,69880.0,2.3,21.38,25.49,32.82,40.0,47.6,44470.0,53010.0,68260.0,83210.0,99020.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1051,Cost Estimators,detailed,2530.0,11.7,1.793,1.2,34.8,72380.0,4.1,20.6,25.81,33.94,43.43,52.39,42860.0,53690.0,70590.0,90340.0,108960.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1071,Human Resources Specialists,detailed,5960.0,3.8,4.227,1.4,33.1,68840.0,2.5,19.56,24.16,31.7,40.84,50.57,40680.0,50250.0,65950.0,84950.0,105180.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1075,Labor Relations Specialists,detailed,1150.0,11.2,0.815,1.4,34.66,72080.0,4.6,21.18,26.06,35.32,42.92,47.97,44050.0,54200.0,73460.0,89270.0,99780.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1081,Logisticians,detailed,5770.0,2.7,4.093,4.46,40.76,84780.0,5.4,27.27,32.19,38.69,46.09,58.32,56720.0,66960.0,80470.0,95880.0,121300.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1111,Management Analysts,detailed,9240.0,5.6,6.554,1.58,45.35,94340.0,4.9,27.19,33.45,43.15,54.76,68.58,56550.0,69580.0,89750.0,113900.0,142660.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1121,"Meeting, Convention, and Event Planners",detailed,**,**,**,**,23.15,48160.0,2.3,15.29,18.02,21.21,25.84,34.93,31790.0,37480.0,44120.0,53760.0,72660.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1131,Fundraisers,detailed,1140.0,10.3,0.809,2.17,24.1,50120.0,3.6,15.31,18.45,22.18,28.97,36.41,31840.0,38380.0,46130.0,60250.0,75730.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1080.0,11.1,0.763,1.16,34.36,71460.0,2.9,21.01,25.14,32.37,42.24,53.01,43710.0,52290.0,67330.0,87870.0,110270.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1151,Training and Development Specialists,detailed,2590.0,6.0,1.839,1.1,38.49,80070.0,2.9,23.26,30.53,38.49,45.93,55.28,48370.0,63500.0,80060.0,95540.0,114980.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1161,Market Research Analysts and Marketing Specialists,detailed,9890.0,4.4,7.014,2.33,40.16,83540.0,6.6,18.02,25.08,38.13,53.46,65.76,37470.0,52170.0,79320.0,111190.0,136790.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1199,"Business Operations Specialists, All Other",detailed,15520.0,3.2,11.009,1.54,35.89,74640.0,3.7,19.35,25.22,34.19,44.75,56.28,40240.0,52460.0,71110.0,93090.0,117070.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2011,Accountants and Auditors,detailed,14000.0,5.1,9.935,1.15,34.8,72390.0,1.6,21.59,26.04,32.45,41.23,51.77,44900.0,54160.0,67490.0,85750.0,107680.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2021,Appraisers and Assessors of Real Estate,detailed,500.0,35.5,0.357,0.78,33.63,69950.0,6.6,19.43,23.54,33.22,42.38,50.03,40420.0,48970.0,69110.0,88150.0,104060.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2041,Credit Analysts,detailed,740.0,14.1,0.521,1.11,35.73,74320.0,2.8,22.17,26.05,32.23,41.99,55.05,46120.0,54190.0,67030.0,87350.0,114510.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2051,Financial Analysts,detailed,3030.0,6.1,2.152,1.17,42.21,87800.0,4.3,26.0,32.59,40.32,49.5,59.22,54070.0,67800.0,83860.0,102960.0,123170.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2052,Personal Financial Advisors,detailed,2380.0,12.4,1.69,1.25,47.33,98450.0,7.2,19.73,25.18,35.56,61.08,#,41030.0,52380.0,73970.0,127040.0,#,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2053,Insurance Underwriters,detailed,1610.0,12.4,1.141,1.62,40.77,84800.0,3.3,24.67,30.37,39.27,50.16,62.15,51320.0,63170.0,81680.0,104330.0,129270.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2061,Financial Examiners,detailed,220.0,11.2,0.157,0.73,43.55,90590.0,6.5,26.89,32.97,40.23,53.81,65.47,55940.0,68580.0,83670.0,111930.0,136180.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2071,Credit Counselors,detailed,300.0,43.9,0.212,1.0,18.96,39440.0,2.1,14.45,16.06,17.99,21.36,25.63,30050.0,33400.0,37420.0,44430.0,53310.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2072,Loan Officers,detailed,2830.0,8.9,2.006,0.91,40.15,83520.0,5.2,22.53,27.05,33.75,45.79,61.61,46850.0,56260.0,70210.0,95240.0,128150.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,470.0,0.0,0.336,0.67,31.45,65420.0,1.7,20.63,24.35,28.4,37.65,46.18,42900.0,50650.0,59070.0,78310.0,96050.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2082,Tax Preparers,detailed,640.0,34.3,0.451,0.96,18.68,38850.0,11.7,11.27,12.7,14.52,18.95,29.9,23440.0,26410.0,30200.0,39410.0,62180.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2099,"Financial Specialists, All Other",detailed,1410.0,7.2,1.004,0.89,28.49,59250.0,4.3,19.06,21.34,25.7,33.35,44.61,39640.0,44390.0,53460.0,69360.0,92800.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,106790.0,1.6,75.767,2.76,44.95,93510.0,3.3,25.06,34.93,44.6,54.81,66.04,52120.0,72660.0,92770.0,114010.0,137350.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1111,Computer and Information Research Scientists,detailed,350.0,19.1,0.251,1.31,51.16,106410.0,6.5,30.34,40.69,49.71,59.23,74.08,63100.0,84630.0,103400.0,123200.0,154090.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1121,Computer Systems Analysts,detailed,10540.0,7.7,7.476,2.02,47.59,98980.0,5.3,30.77,36.53,44.39,53.86,65.58,64000.0,75970.0,92330.0,112030.0,136400.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1122,Information Security Analysts,detailed,1930.0,8.3,1.368,2.45,46.42,96550.0,3.0,30.08,39.2,48.5,54.7,61.84,62560.0,81530.0,100890.0,113770.0,128630.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1131,Computer Programmers,detailed,11020.0,3.7,7.815,3.21,46.13,95960.0,2.5,30.21,38.1,45.76,54.88,64.43,62830.0,79240.0,95180.0,114150.0,134010.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1132,"Software Developers, Applications",detailed,35650.0,2.6,25.292,5.62,48.99,101910.0,2.0,32.09,40.49,49.25,57.64,68.45,66760.0,84210.0,102430.0,119880.0,142370.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1133,"Software Developers, Systems Software",detailed,13670.0,2.1,9.695,3.22,51.01,106090.0,1.9,37.63,41.2,47.46,58.02,71.94,78260.0,85700.0,98710.0,120690.0,149650.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1134,Web Developers,detailed,3390.0,8.7,2.408,3.05,36.82,76580.0,3.0,20.11,29.21,36.1,43.54,53.36,41820.0,60760.0,75080.0,90560.0,110990.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1141,Database Administrators,detailed,2160.0,5.3,1.532,1.79,43.44,90340.0,2.0,27.25,34.58,43.18,52.5,59.2,56670.0,71930.0,89810.0,109210.0,123140.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1142,Network and Computer Systems Administrators,detailed,5220.0,4.4,3.705,1.38,38.84,80780.0,1.2,24.72,30.82,37.88,45.48,55.84,51420.0,64110.0,78800.0,94590.0,116150.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1143,Computer Network Architects,detailed,3500.0,4.2,2.484,2.35,48.92,101760.0,2.0,36.19,41.33,48.77,56.18,66.06,75270.0,85960.0,101430.0,116850.0,137410.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1151,Computer User Support Specialists,detailed,9620.0,4.3,6.828,1.69,27.23,56640.0,5.7,15.64,19.55,25.1,32.32,43.79,32540.0,40660.0,52210.0,67220.0,91070.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1152,Computer Network Support Specialists,detailed,2710.0,6.2,1.924,1.49,33.84,70390.0,5.0,20.31,24.88,30.75,39.41,55.94,42240.0,51750.0,63960.0,81960.0,116350.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1199,"Computer Occupations, All Other",detailed,4080.0,5.7,2.891,2.03,42.55,88500.0,9.7,17.15,27.82,44.56,57.9,67.6,35660.0,57860.0,92680.0,120440.0,140610.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2011,Actuaries,detailed,380.0,35.4,0.27,1.65,45.3,94210.0,2.5,28.23,33.12,41.82,54.15,67.49,58710.0,68890.0,86980.0,112630.0,140370.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2021,Mathematicians,detailed,100.0,5.2,0.07,2.82,56.78,118090.0,6.4,31.66,46.58,60.32,70.57,81.63,65840.0,96880.0,125460.0,146790.0,169790.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2031,Operations Research Analysts,detailed,1760.0,3.6,1.25,2.35,41.19,85670.0,3.6,29.33,33.69,40.35,46.21,55.17,61010.0,70070.0,83930.0,96120.0,114760.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2041,Statisticians,detailed,700.0,12.3,0.495,2.52,34.49,71730.0,3.9,23.66,25.86,31.34,42.68,50.81,49210.0,53800.0,65180.0,88770.0,105690.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,49290.0,2.9,34.968,1.93,41.61,86550.0,1.3,24.98,32.04,40.77,51.01,60.76,51970.0,66650.0,84790.0,106090.0,126380.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1011,"Architects, Except Landscape and Naval",detailed,2470.0,13.1,1.75,2.76,33.42,69520.0,4.1,21.16,24.41,31.09,38.98,51.03,44010.0,50760.0,64660.0,81070.0,106130.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1012,Landscape Architects,detailed,510.0,43.2,0.362,2.99,29.22,60770.0,2.7,20.03,22.29,27.79,35.3,42.27,41670.0,46370.0,57800.0,73420.0,87920.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,detailed,170.0,11.4,0.117,1.33,36.74,76410.0,3.2,25.1,30.5,37.96,43.41,46.21,52200.0,63450.0,78960.0,90280.0,96120.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1022,Surveyors,detailed,320.0,23.4,0.228,0.74,32.22,67020.0,6.7,17.94,26.84,32.81,37.53,43.84,37310.0,55820.0,68250.0,78070.0,91190.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2011,Aerospace Engineers,detailed,7660.0,5.7,5.432,8.8,49.0,101920.0,1.7,34.82,40.37,48.15,57.16,67.24,72420.0,83970.0,100150.0,118890.0,139870.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2031,Biomedical Engineers,detailed,240.0,14.6,0.167,1.16,40.48,84200.0,8.1,21.0,25.26,33.39,51.26,69.8,43690.0,52530.0,69460.0,106610.0,145190.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2041,Chemical Engineers,detailed,120.0,21.5,0.089,0.36,39.47,82090.0,4.8,23.98,29.3,37.51,49.58,58.74,49890.0,60950.0,78020.0,103130.0,122180.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2051,Civil Engineers,detailed,5910.0,5.0,4.194,2.12,41.55,86410.0,1.7,29.45,32.9,40.44,48.51,56.92,61250.0,68430.0,84110.0,100900.0,118390.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2061,Computer Hardware Engineers,detailed,1290.0,12.3,0.915,1.5,52.64,109500.0,4.0,36.7,41.82,50.69,61.51,72.26,76330.0,86990.0,105440.0,127930.0,150300.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2071,Electrical Engineers,detailed,3860.0,6.2,2.74,2.22,46.32,96360.0,2.1,31.37,37.7,45.56,55.49,65.28,65250.0,78410.0,94760.0,115410.0,135780.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",detailed,2640.0,5.9,1.872,1.81,48.74,101380.0,1.9,32.86,39.64,47.29,57.74,68.96,68340.0,82450.0,98370.0,120100.0,143430.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2081,Environmental Engineers,detailed,960.0,14.1,0.682,1.75,44.04,91610.0,2.2,28.99,35.64,44.41,53.0,57.59,60290.0,74140.0,92370.0,110250.0,119780.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,140.0,15.7,0.097,0.54,47.55,98900.0,2.6,34.1,39.76,45.75,57.06,66.73,70930.0,82700.0,95170.0,118680.0,138800.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2112,Industrial Engineers,detailed,4460.0,7.7,3.164,1.87,42.84,89110.0,1.3,30.68,35.57,42.46,50.67,57.11,63820.0,73990.0,88320.0,105380.0,118790.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2121,Marine Engineers and Naval Architects,detailed,290.0,36.0,0.206,3.9,42.7,88810.0,3.6,31.33,35.05,41.24,46.81,59.84,65170.0,72890.0,85780.0,97360.0,124480.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2141,Mechanical Engineers,detailed,3500.0,9.7,2.485,1.28,44.81,93200.0,2.3,29.41,36.31,44.44,53.87,63.97,61170.0,75530.0,92430.0,112040.0,133060.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2199,"Engineers, All Other",detailed,2420.0,10.3,1.717,1.83,45.51,94670.0,2.1,22.8,33.73,45.37,57.97,68.25,47430.0,70170.0,94380.0,120570.0,141970.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3011,Architectural and Civil Drafters,detailed,790.0,12.3,0.564,0.88,29.3,60940.0,2.3,19.66,24.53,29.02,34.42,40.39,40890.0,51020.0,60360.0,71600.0,84000.0,NA,NA
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3012,Electrical and Electronics Drafters,detailed,890.0,4.6,0.63,2.91,36.86,76660.0,3.0,25.63,31.37,37.54,43.22,47.03,53310.0,65250.0,78090.0,89890.0,97830.0,NA,NA
